pago_id,credito_id,cliente_id,numero_cuota,fecha_vencimiento,fecha_pago,valor_cuota,valor_pagado,medio_pago,estado_pago,dias_mora
PG00005862,CR000892,CL00808,3,2024-01-28,2024-02-14,560000,560000,PSE,Pagado tardío,17
PG00005863,CR000892,CL00808,4,2024-02-28,2024-03-04,560000,350000,Billetera digital,Parcial,5
PG00005864,CR000892,CL00808,5,2024-03-28,2024-03-28,560000,560000,Débito automático,Pagado,0
PG00005865,CR000892,CL00808,6,2024-04-28,2024-04-27,560000,560000,Efectivo aliado,Pagado,0
PG00005866,CR000893,CL00808,1,2023-09-24,2023-10-02,1315000,1315000,Débito automático,Pagado tardío,8
PG00005867,CR000893,CL00808,2,2023-10-24,2024-01-17,1315000,1315000,PSE,Pagado tardío,85
PG00005868,CR000893,CL00808,3,2023-11-24,2023-11-24,1315000,1315000,Transferencia,Pagado,0
PG00005869,CR000894,CL00809,1,2024-01-22,2024-01-20,394000,518000,PSE,Pagado,0
PG00005870,CR000894,CL00809,2,2024-02-22,2024-02-22,394000,394000,PSE,Pagado,0
PG00005871,CR000894,CL00809,3,2024-03-22,2024-03-22,394000,394000,PSE,Pagado,0
PG00005872,CR000894,CL00809,4,2024-04-22,2024-04-12,394000,394000,PSE,Pagado,0
PG00005873,CR000894,CL00809,5,2024-05-22,2024-05-19,394000,394000,Efectivo aliado,Pagado,0
PG00005874,CR000894,CL00809,6,2024-06-22,2024-06-21,394000,394000,Efectivo aliado,Pagado,0
PG00005875,CR000895,CL00809,1,2024-01-26,2024-01-24,297000,297000,Efectivo aliado,Pagado,0
PG00005876,CR000895,CL00809,2,2024-02-26,2024-02-26,297000,297000,Billetera digital,Pagado,0
PG00005877,CR000895,CL00809,3,2024-03-26,2024-03-26,297000,297000,Billetera digital,Pagado,0
PG00005878,CR000895,CL00809,4,2024-04-26,2024-04-25,297000,297000,Transferencia,Pagado,0
PG00005879,CR000895,CL00809,5,2024-05-26,2024-05-24,297000,297000,Débito automático,Pagado,0
PG00005880,CR000895,CL00809,6,2024-06-26,2024-06-16,297000,297000,Débito automático,Pagado,0
PG00005881,CR000896,CL00811,1,2025-08-09,2025-08-09,1011000,1011000,PSE,Pagado,0
PG00005882,CR000896,CL00811,2,2025-09-09,2025-09-04,1011000,1011000,Billetera digital,Pagado,0
PG00005883,CR000896,CL00811,3,2025-10-09,2025-10-06,1011000,1011000,Efectivo aliado,Pagado,0
PG00005884,CR000896,CL00811,4,2025-11-09,2025-11-08,1011000,1011000,Efectivo aliado,Pagado,0
PG00005885,CR000896,CL00811,5,2025-12-09,2025-12-08,1011000,1011000,PSE,Pagado,0
PG00005886,CR000896,CL00811,6,2026-01-09,2026-01-06,1011000,1011000,Débito automático,Pagado,0
PG00005887,CR000896,CL00811,7,2026-02-09,2026-04-04,1011000,1011000,Efectivo aliado,Pagado tardío,54
PG00005888,CR000896,CL00811,8,2026-03-09,2026-03-04,1011000,1011000,PSE,Pagado,0
PG00005889,CR000896,CL00811,9,2026-04-09,2026-04-09,1011000,1011000,PSE,Pagado,0
PG00005890,CR000896,CL00811,10,2026-05-09,,1011000,0,Transferencia,Pendiente,0
PG00005891,CR000897,CL00812,1,2025-09-03,2025-10-10,37000,18000,Efectivo aliado,Parcial,37
PG00005892,CR000897,CL00812,2,2025-10-03,2025-10-19,37000,37000,Transferencia,Pagado tardío,16
PG00005893,CR000897,CL00812,3,2025-11-03,2025-11-03,37000,37000,Transferencia,Pagado,0
PG00005894,CR000897,CL00812,4,2025-12-03,2025-12-03,37000,37000,Débito automático,Pagado,0
PG00005895,CR000897,CL00812,5,2026-01-03,2026-01-02,37000,37000,Efectivo aliado,Pagado,0
PG00005896,CR000897,CL00812,6,2026-02-03,2026-01-27,37000,37000,PSE,Pagado,0
PG00005897,CR000897,CL00812,7,2026-03-03,2026-02-24,37000,37000,Efectivo aliado,Pagado,0
PG00005898,CR000897,CL00812,8,2026-04-03,2026-04-03,37000,37000,PSE,Pagado,0
PG00005899,CR000897,CL00812,9,2026-05-03,,37000,0,Efectivo aliado,Pendiente,0
PG00005900,CR000898,CL00813,1,2025-11-13,2025-11-13,405000,515000,PSE,Pagado,0
PG00005901,CR000898,CL00813,2,2025-12-13,2025-12-13,405000,405000,Débito automático,Pagado,0
PG00005902,CR000898,CL00813,3,2026-01-13,2026-01-13,405000,405000,Efectivo aliado,Pagado,0
PG00005903,CR000898,CL00813,4,2026-02-13,2026-04-12,405000,553000,Billetera digital,Pagado tardío,58
PG00005904,CR000898,CL00813,5,2026-03-13,2026-03-06,405000,405000,Billetera digital,Pagado,0
PG00005905,CR000898,CL00813,6,2026-04-13,2026-04-13,405000,405000,Efectivo aliado,Pagado,0
PG00005906,CR000899,CL00814,1,2025-06-30,2025-06-30,198000,198000,Transferencia,Pagado,0
PG00005907,CR000899,CL00814,2,2025-07-31,2025-07-29,198000,198000,PSE,Pagado,0
PG00005908,CR000899,CL00814,3,2025-08-31,2025-09-05,198000,198000,Transferencia,Pagado tardío,5
PG00005909,CR000899,CL00814,4,2025-09-30,2025-09-28,198000,198000,Débito automático,Pagado,0
PG00005910,CR000899,CL00814,5,2025-10-31,2025-12-02,198000,68000,Efectivo aliado,Parcial,32
PG00005911,CR000899,CL00814,6,2025-11-30,2025-11-30,198000,198000,PSE,Pagado,0
PG00005912,CR000899,CL00814,7,2025-12-31,2025-12-28,198000,198000,PSE,Pagado,0
PG00005913,CR000899,CL00814,8,2026-01-31,2026-01-30,198000,198000,Débito automático,Pagado,0
PG00005914,CR000899,CL00814,9,2026-02-28,2026-02-27,198000,198000,PSE,Pagado,0
PG00005915,CR000900,CL00815,1,2024-12-06,2024-12-04,389000,389000,PSE,Pagado,0
PG00005916,CR000900,CL00815,2,2025-01-06,2025-01-04,389000,389000,PSE,Pagado,0
PG00005917,CR000900,CL00815,3,2025-02-06,2025-02-06,389000,389000,Transferencia,Pagado,0
PG00005918,CR000900,CL00815,4,2025-03-06,2025-03-06,389000,389000,Transferencia,Pagado,0
PG00005919,CR000900,CL00815,5,2025-04-06,2025-03-30,389000,389000,PSE,Pagado,0
PG00005920,CR000900,CL00815,6,2025-05-06,2025-05-01,389000,389000,Transferencia,Pagado,0
PG00005921,CR000901,CL00816,1,2026-03-12,2026-03-10,128000,128000,PSE,Pagado,0
PG00005922,CR000901,CL00816,2,2026-04-12,2026-04-11,128000,128000,Transferencia,Pagado,0
PG00005923,CR000901,CL00816,3,2026-05-12,,128000,0,Billetera digital,Pendiente,0
PG00005924,CR000902,CL00817,1,2025-10-11,2025-10-10,77000,77000,PSE,Pagado,0
PG00005925,CR000902,CL00817,2,2025-11-11,2025-11-10,77000,77000,Efectivo aliado,Pagado,0
PG00005926,CR000902,CL00817,3,2025-12-11,2025-12-11,77000,77000,Transferencia,Pagado,0
PG00005927,CR000902,CL00817,4,2026-01-11,2026-01-11,77000,77000,PSE,Pagado,0
PG00005928,CR000902,CL00817,5,2026-02-11,2026-02-26,77000,77000,PSE,Pagado tardío,15
PG00005929,CR000902,CL00817,6,2026-03-11,2026-03-10,77000,77000,Billetera digital,Pagado,0
PG00005930,CR000902,CL00817,7,2026-04-11,2026-04-10,77000,77000,PSE,Pagado,0
PG00005931,CR000902,CL00817,8,2026-05-11,,77000,0,PSE,Pendiente,0
PG00005932,CR000903,CL00818,1,2023-11-03,2023-11-02,197000,197000,Efectivo aliado,Pagado,0
PG00005933,CR000903,CL00818,2,2023-12-03,2023-12-02,197000,197000,Billetera digital,Pagado,0
PG00005934,CR000903,CL00818,3,2024-01-03,2024-01-02,197000,197000,Transferencia,Pagado,0
PG00005935,CR000903,CL00818,4,2024-02-03,2024-02-02,197000,197000,Débito automático,Pagado,0
PG00005936,CR000903,CL00818,5,2024-03-03,2024-03-02,197000,197000,PSE,Pagado,0
PG00005937,CR000903,CL00818,6,2024-04-03,2024-04-22,197000,197000,Débito automático,Pagado tardío,19
PG00005938,CR000903,CL00818,7,2024-05-03,2024-04-26,197000,197000,Transferencia,Pagado,0
PG00005939,CR000903,CL00818,8,2024-06-03,2024-07-14,197000,197000,Transferencia,Pagado tardío,41
PG00005940,CR000903,CL00818,9,2024-07-03,2024-07-05,197000,167000,Efectivo aliado,Parcial,2
PG00005941,CR000903,CL00818,10,2024-08-03,2024-08-03,197000,240000,Billetera digital,Pagado,0
PG00005942,CR000903,CL00818,11,2024-09-03,2024-09-03,197000,197000,PSE,Pagado,0
PG00005943,CR000903,CL00818,12,2024-10-03,2024-09-30,197000,197000,Transferencia,Pagado,0
PG00005944,CR000904,CL00819,1,2025-11-25,2025-11-24,287000,287000,PSE,Pagado,0
PG00005945,CR000904,CL00819,2,2025-12-25,2025-12-23,287000,287000,Billetera digital,Pagado,0
PG00005946,CR000904,CL00819,3,2026-01-25,2026-01-24,287000,287000,PSE,Pagado,0
PG00005947,CR000904,CL00819,4,2026-02-25,2026-02-20,287000,287000,PSE,Pagado,0
PG00005948,CR000904,CL00819,5,2026-03-25,2026-03-22,287000,287000,Transferencia,Pagado,0
PG00005949,CR000904,CL00819,6,2026-04-25,2026-04-24,287000,287000,Transferencia,Pagado,0
PG00005950,CR000905,CL00822,1,2025-08-27,2025-08-26,401000,401000,Efectivo aliado,Pagado,0
PG00005951,CR000905,CL00822,2,2025-09-27,2025-09-25,401000,401000,Débito automático,Pagado,0
PG00005952,CR000905,CL00822,3,2025-10-27,2025-10-25,401000,401000,Transferencia,Pagado,0
PG00005953,CR000905,CL00822,4,2025-11-27,2025-11-25,401000,401000,Débito automático,Pagado,0
PG00005954,CR000905,CL00822,5,2025-12-27,2025-12-27,401000,401000,Billetera digital,Pagado,0
PG00005955,CR000905,CL00822,6,2026-01-27,2026-01-22,401000,401000,PSE,Pagado,0
PG00005956,CR000906,CL00822,1,2025-02-28,2025-02-21,489000,489000,Transferencia,Pagado,0
PG00005957,CR000906,CL00822,2,2025-03-29,2025-03-29,489000,489000,Efectivo aliado,Pagado,0
PG00005958,CR000906,CL00822,3,2025-04-29,2025-04-28,489000,489000,Efectivo aliado,Pagado,0
PG00005959,CR000907,CL00823,1,2026-04-03,2026-04-02,565000,565000,PSE,Pagado,0
PG00005960,CR000907,CL00823,2,2026-05-03,,565000,0,Efectivo aliado,Pendiente,0
PG00005961,CR000908,CL00824,1,2026-03-28,2026-03-25,54000,54000,Efectivo aliado,Pagado,0
PG00005962,CR000908,CL00824,2,2026-04-28,,54000,0,PSE,Vencido,2
PG00005963,CR000909,CL00825,1,2025-10-01,2025-10-31,284000,284000,Efectivo aliado,Pagado tardío,30
PG00005964,CR000909,CL00825,2,2025-11-01,2025-10-30,284000,284000,PSE,Pagado,0
PG00005965,CR000909,CL00825,3,2025-12-01,2025-11-28,284000,284000,PSE,Pagado,0
PG00005966,CR000909,CL00825,4,2026-01-01,2026-01-14,284000,284000,PSE,Pagado tardío,13
PG00005967,CR000909,CL00825,5,2026-02-01,2026-02-01,284000,284000,Transferencia,Pagado,0
PG00005968,CR000909,CL00825,6,2026-03-01,2026-03-01,284000,284000,Billetera digital,Pagado,0
PG00005969,CR000910,CL00826,1,2026-04-10,2026-04-09,585000,585000,PSE,Pagado,0
PG00005970,CR000910,CL00826,2,2026-05-10,,585000,0,Efectivo aliado,Pendiente,0
PG00005971,CR000911,CL00827,1,2026-03-08,2026-03-08,420000,420000,Transferencia,Pagado,0
PG00005972,CR000911,CL00827,2,2026-04-08,2026-04-05,420000,420000,Billetera digital,Pagado,0
PG00005973,CR000911,CL00827,3,2026-05-08,,420000,0,Transferencia,Pendiente,0
PG00005974,CR000912,CL00828,1,2024-12-13,2024-12-12,284000,284000,PSE,Pagado,0
PG00005975,CR000912,CL00828,2,2025-01-13,2025-01-12,284000,284000,Débito automático,Pagado,0
PG00005976,CR000912,CL00828,3,2025-02-13,2025-02-11,284000,284000,Efectivo aliado,Pagado,0
PG00005977,CR000912,CL00828,4,2025-03-13,2025-03-13,284000,284000,Billetera digital,Pagado,0
PG00005978,CR000912,CL00828,5,2025-04-13,2025-07-22,284000,284000,Transferencia,Pagado tardío,100
PG00005979,CR000912,CL00828,6,2025-05-13,2025-05-13,284000,284000,PSE,Pagado,0
PG00005980,CR000913,CL00829,1,2025-10-19,2025-10-09,31000,31000,Efectivo aliado,Pagado,0
PG00005981,CR000913,CL00829,2,2025-11-19,2025-11-19,31000,31000,Billetera digital,Pagado,0
PG00005982,CR000913,CL00829,3,2025-12-19,2025-12-19,31000,31000,Débito automático,Pagado,0
PG00005983,CR000913,CL00829,4,2026-01-19,2026-01-19,31000,31000,PSE,Pagado,0
PG00005984,CR000913,CL00829,5,2026-02-19,2026-02-19,31000,31000,PSE,Pagado,0
PG00005985,CR000913,CL00829,6,2026-03-19,2026-03-19,31000,31000,Billetera digital,Pagado,0
PG00005986,CR000913,CL00829,7,2026-04-19,2026-04-24,31000,31000,Transferencia,Pagado tardío,5
PG00005987,CR000914,CL00829,1,2024-07-06,2024-07-03,532000,532000,Billetera digital,Pagado,0
PG00005988,CR000914,CL00829,2,2024-08-06,2024-09-01,532000,291000,PSE,Parcial,26
PG00005989,CR000914,CL00829,3,2024-09-06,2024-10-22,532000,532000,PSE,Pagado tardío,46
PG00005990,CR000914,CL00829,4,2024-10-06,2024-10-06,532000,532000,Transferencia,Pagado,0
PG00005991,CR000914,CL00829,5,2024-11-06,2024-11-01,532000,532000,Efectivo aliado,Pagado,0
PG00005992,CR000914,CL00829,6,2024-12-06,2025-01-05,532000,532000,PSE,Pagado tardío,30
PG00005993,CR000915,CL00829,1,2025-03-17,2025-03-21,427000,427000,Efectivo aliado,Pagado tardío,4
PG00005994,CR000915,CL00829,2,2025-04-17,2025-04-17,427000,427000,Billetera digital,Pagado,0
PG00005995,CR000915,CL00829,3,2025-05-17,2025-05-15,427000,427000,PSE,Pagado,0
PG00005996,CR000916,CL00830,1,2026-03-01,2026-02-26,96000,96000,PSE,Pagado,0
PG00005997,CR000916,CL00830,2,2026-04-01,2026-03-31,96000,96000,PSE,Pagado,0
PG00005998,CR000916,CL00830,3,2026-05-01,,96000,0,Transferencia,Pendiente,0
PG00005999,CR000917,CL00831,1,2025-08-02,2025-07-23,761000,761000,PSE,Pagado,0
PG00006000,CR000917,CL00831,2,2025-09-02,2025-09-02,761000,761000,PSE,Pagado,0
PG00006001,CR000917,CL00831,3,2025-10-02,2025-10-20,761000,761000,PSE,Pagado tardío,18
PG00006002,CR000917,CL00831,4,2025-11-02,2025-11-01,761000,761000,Efectivo aliado,Pagado,0
PG00006003,CR000917,CL00831,5,2025-12-02,2025-11-30,761000,761000,PSE,Pagado,0
PG00006004,CR000917,CL00831,6,2026-01-02,2025-12-23,761000,761000,Transferencia,Pagado,0
PG00006005,CR000917,CL00831,7,2026-02-02,2026-01-31,761000,761000,Billetera digital,Pagado,0
PG00006006,CR000917,CL00831,8,2026-03-02,2026-03-02,761000,761000,Efectivo aliado,Pagado,0
PG00006007,CR000917,CL00831,9,2026-04-02,2026-04-08,761000,761000,Billetera digital,Pagado tardío,6
PG00006008,CR000918,CL00832,1,2024-11-19,2024-11-16,627000,627000,PSE,Pagado,0
PG00006009,CR000918,CL00832,2,2024-12-19,2024-12-16,627000,627000,Transferencia,Pagado,0
PG00006010,CR000918,CL00832,3,2025-01-19,2025-01-17,627000,627000,Efectivo aliado,Pagado,0
PG00006011,CR000918,CL00832,4,2025-02-19,2025-02-22,627000,627000,Débito automático,Pagado tardío,3
PG00006012,CR000918,CL00832,5,2025-03-19,2025-03-16,627000,627000,Efectivo aliado,Pagado,0
PG00006013,CR000918,CL00832,6,2025-04-19,2025-04-18,627000,627000,PSE,Pagado,0
PG00006014,CR000919,CL00834,1,2026-04-04,2026-03-28,71000,71000,Efectivo aliado,Pagado,0
PG00006015,CR000919,CL00834,2,2026-05-04,,71000,0,Efectivo aliado,Pendiente,0
PG00006016,CR000920,CL00834,1,2026-03-08,2026-04-06,164000,164000,Billetera digital,Pagado tardío,29
PG00006017,CR000920,CL00834,2,2026-04-08,,164000,0,PSE,Vencido,22
PG00006018,CR000920,CL00834,3,2026-05-08,,164000,0,Billetera digital,Pendiente,0
PG00006019,CR000921,CL00835,1,2025-08-20,2025-08-20,151000,151000,PSE,Pagado,0
PG00006020,CR000921,CL00835,2,2025-09-20,2025-09-15,151000,151000,Transferencia,Pagado,0
PG00006021,CR000921,CL00835,3,2025-10-20,2025-10-18,151000,151000,PSE,Pagado,0
PG00006022,CR000921,CL00835,4,2025-11-20,2025-11-18,151000,151000,PSE,Pagado,0
PG00006023,CR000921,CL00835,5,2025-12-20,2026-01-29,151000,110000,Billetera digital,Parcial,40
PG00006024,CR000921,CL00835,6,2026-01-20,2026-01-20,151000,151000,PSE,Pagado,0
PG00006025,CR000921,CL00835,7,2026-02-20,2026-02-18,151000,151000,Transferencia,Pagado,0
PG00006026,CR000921,CL00835,8,2026-03-20,2026-03-15,151000,151000,PSE,Pagado,0
PG00006027,CR000921,CL00835,9,2026-04-20,2026-04-15,151000,151000,PSE,Pagado,0
PG00006028,CR000922,CL00835,1,2025-08-08,2025-08-07,242000,242000,PSE,Pagado,0
PG00006029,CR000922,CL00835,2,2025-09-08,2025-09-03,242000,242000,PSE,Pagado,0
PG00006030,CR000922,CL00835,3,2025-10-08,2025-10-08,242000,242000,Efectivo aliado,Pagado,0
PG00006031,CR000922,CL00835,4,2025-11-08,2025-11-06,242000,317000,PSE,Pagado,0
PG00006032,CR000922,CL00835,5,2025-12-08,2025-12-03,242000,242000,PSE,Pagado,0
PG00006033,CR000922,CL00835,6,2026-01-08,2026-01-14,242000,242000,Débito automático,Pagado tardío,6
PG00006034,CR000922,CL00835,7,2026-02-08,2026-02-03,242000,242000,Débito automático,Pagado,0
PG00006035,CR000922,CL00835,8,2026-03-08,2026-03-08,242000,242000,Efectivo aliado,Pagado,0
PG00006036,CR000922,CL00835,9,2026-04-08,2026-04-08,242000,242000,PSE,Pagado,0
PG00006037,CR000923,CL00837,1,2025-04-07,2025-04-04,462000,462000,PSE,Pagado,0
PG00006038,CR000923,CL00837,2,2025-05-07,2025-05-07,462000,462000,Billetera digital,Pagado,0
PG00006039,CR000923,CL00837,3,2025-06-07,2025-06-04,462000,462000,PSE,Pagado,0
PG00006040,CR000923,CL00837,4,2025-07-07,2025-07-07,462000,462000,PSE,Pagado,0
PG00006041,CR000923,CL00837,5,2025-08-07,2025-08-05,462000,462000,PSE,Pagado,0
PG00006042,CR000923,CL00837,6,2025-09-07,2025-10-29,462000,462000,Débito automático,Pagado tardío,52
PG00006043,CR000924,CL00838,1,2024-08-15,2024-08-14,250000,250000,PSE,Pagado,0
PG00006044,CR000924,CL00838,2,2024-09-15,2024-09-15,250000,250000,PSE,Pagado,0
PG00006045,CR000924,CL00838,3,2024-10-15,2024-10-12,250000,250000,Billetera digital,Pagado,0
PG00006046,CR000924,CL00838,4,2024-11-15,2024-11-15,250000,250000,Efectivo aliado,Pagado,0
PG00006047,CR000924,CL00838,5,2024-12-15,2025-01-05,250000,250000,PSE,Pagado tardío,21
PG00006048,CR000924,CL00838,6,2025-01-15,2025-02-17,250000,250000,PSE,Pagado tardío,33
PG00006049,CR000925,CL00839,1,2025-02-28,2025-02-23,622000,622000,Efectivo aliado,Pagado,0
PG00006050,CR000925,CL00839,2,2025-03-28,2025-03-28,622000,622000,PSE,Pagado,0
PG00006051,CR000925,CL00839,3,2025-04-28,2025-04-28,622000,622000,Billetera digital,Pagado,0
PG00006052,CR000925,CL00839,4,2025-05-28,2025-05-28,622000,622000,Efectivo aliado,Pagado,0
PG00006053,CR000925,CL00839,5,2025-06-28,2025-07-04,622000,622000,PSE,Pagado tardío,6
PG00006054,CR000925,CL00839,6,2025-07-28,2025-07-27,622000,622000,PSE,Pagado,0
PG00006055,CR000926,CL00840,1,2025-11-08,2025-11-01,49000,49000,Efectivo aliado,Pagado,0
PG00006056,CR000926,CL00840,2,2025-12-08,2025-12-05,49000,49000,Billetera digital,Pagado,0
PG00006057,CR000926,CL00840,3,2026-01-08,2026-01-05,49000,49000,PSE,Pagado,0
PG00006058,CR000926,CL00840,4,2026-02-08,2026-02-14,49000,34000,PSE,Parcial,6
PG00006059,CR000926,CL00840,5,2026-03-08,2026-03-07,49000,49000,PSE,Pagado,0
PG00006060,CR000926,CL00840,6,2026-04-08,2026-04-08,49000,49000,Débito automático,Pagado,0
PG00006061,CR000926,CL00840,7,2026-05-08,,49000,0,PSE,Pendiente,0
PG00006062,CR000927,CL00841,1,2025-11-06,2025-11-06,484000,484000,Transferencia,Pagado,0
PG00006063,CR000927,CL00841,2,2025-12-06,2025-12-01,484000,484000,Débito automático,Pagado,0
PG00006064,CR000927,CL00841,3,2026-01-06,2026-01-04,484000,484000,Transferencia,Pagado,0
PG00006065,CR000927,CL00841,4,2026-02-06,2026-02-06,484000,484000,Billetera digital,Pagado,0
PG00006066,CR000927,CL00841,5,2026-03-06,2026-03-06,484000,484000,Efectivo aliado,Pagado,0
PG00006067,CR000927,CL00841,6,2026-04-06,2026-04-05,484000,484000,Transferencia,Pagado,0
PG00006068,CR000928,CL00842,1,2025-06-13,2025-06-11,77000,77000,Billetera digital,Pagado,0
PG00006069,CR000928,CL00842,2,2025-07-13,2025-07-08,77000,77000,PSE,Pagado,0
PG00006070,CR000928,CL00842,3,2025-08-13,2025-08-12,77000,77000,Transferencia,Pagado,0
PG00006071,CR000928,CL00842,4,2025-09-13,2025-09-13,77000,77000,PSE,Pagado,0
PG00006072,CR000928,CL00842,5,2025-10-13,2025-10-10,77000,77000,Transferencia,Pagado,0
PG00006073,CR000928,CL00842,6,2025-11-13,2025-11-13,77000,77000,Efectivo aliado,Pagado,0
PG00006074,CR000928,CL00842,7,2025-12-13,2025-12-11,77000,77000,PSE,Pagado,0
PG00006075,CR000928,CL00842,8,2026-01-13,2026-01-14,77000,59000,Transferencia,Parcial,1
PG00006076,CR000928,CL00842,9,2026-02-13,2026-02-13,77000,77000,Transferencia,Pagado,0
PG00006077,CR000928,CL00842,10,2026-03-13,2026-03-13,77000,77000,Efectivo aliado,Pagado,0
PG00006078,CR000928,CL00842,11,2026-04-13,2026-04-11,77000,77000,PSE,Pagado,0
PG00006079,CR000928,CL00842,12,2026-05-13,,77000,0,Efectivo aliado,Pendiente,0
PG00006080,CR000929,CL00842,1,2025-09-09,2025-09-06,181000,181000,PSE,Pagado,0
PG00006081,CR000929,CL00842,2,2025-10-09,2025-10-08,181000,181000,Débito automático,Pagado,0
PG00006082,CR000929,CL00842,3,2025-11-09,2025-11-09,181000,181000,PSE,Pagado,0
PG00006083,CR000929,CL00842,4,2025-12-09,2025-12-09,181000,181000,Débito automático,Pagado,0
PG00006084,CR000929,CL00842,5,2026-01-09,2026-01-08,181000,239000,Transferencia,Pagado,0
PG00006085,CR000929,CL00842,6,2026-02-09,2026-02-09,181000,181000,PSE,Pagado,0
PG00006086,CR000929,CL00842,7,2026-03-09,2026-03-08,181000,181000,Débito automático,Pagado,0
PG00006087,CR000929,CL00842,8,2026-04-09,2026-04-09,181000,181000,PSE,Pagado,0
PG00006088,CR000929,CL00842,9,2026-05-09,,181000,0,Billetera digital,Pendiente,0
PG00006089,CR000930,CL00843,1,2025-11-20,2025-11-19,412000,412000,Transferencia,Pagado,0
PG00006090,CR000930,CL00843,2,2025-12-20,2025-12-20,412000,412000,PSE,Pagado,0
PG00006091,CR000930,CL00843,3,2026-01-20,2026-01-20,412000,412000,Transferencia,Pagado,0
PG00006092,CR000931,CL00844,1,2026-04-02,2026-04-02,433000,433000,Billetera digital,Pagado,0
PG00006093,CR000931,CL00844,2,2026-05-02,2026-04-29,433000,433000,PSE,Pagado,0
PG00006094,CR000932,CL00846,1,2026-03-03,2026-03-03,286000,286000,Transferencia,Pagado,0
PG00006095,CR000932,CL00846,2,2026-04-03,2026-03-27,286000,286000,Efectivo aliado,Pagado,0
PG00006096,CR000932,CL00846,3,2026-05-03,,286000,0,PSE,Pendiente,0
PG00006097,CR000933,CL00847,1,2025-09-11,2025-09-11,184000,184000,PSE,Pagado,0
PG00006098,CR000933,CL00847,2,2025-10-11,2025-10-10,184000,184000,Efectivo aliado,Pagado,0
PG00006099,CR000933,CL00847,3,2025-11-11,2026-01-14,184000,184000,Billetera digital,Pagado tardío,64
PG00006100,CR000933,CL00847,4,2025-12-11,2025-12-01,184000,184000,Billetera digital,Pagado,0
PG00006101,CR000933,CL00847,5,2026-01-11,2026-01-11,184000,184000,PSE,Pagado,0
PG00006102,CR000933,CL00847,6,2026-02-11,2026-02-10,184000,245000,Transferencia,Pagado,0
PG00006103,CR000933,CL00847,7,2026-03-11,2026-03-11,184000,184000,Efectivo aliado,Pagado,0
PG00006104,CR000933,CL00847,8,2026-04-11,,184000,0,Transferencia,Vencido,19
PG00006105,CR000933,CL00847,9,2026-05-11,,184000,0,Billetera digital,Pendiente,0
PG00006106,CR000934,CL00848,1,2025-07-18,2025-07-15,215000,249000,Billetera digital,Pagado,0
PG00006107,CR000934,CL00848,2,2025-08-18,2025-08-18,215000,215000,Transferencia,Pagado,0
