evento_id,cliente_id,fecha_evento,tipo_evento,canal,resultado_evento,dispositivo,duracion_sesion_seg
EV00005553,CL00585,2025-06-08,consulta_saldo,web,exitoso,Android,92
EV00005554,CL00585,2025-07-10,solicitud_soporte,app,resuelto,Android,43
EV00005555,CL00585,2025-11-25,pago_iniciado,app,exitoso,Android,172
EV00005556,CL00585,2023-08-14,pago_iniciado,web,exitoso,Android,87
EV00005557,CL00585,2024-06-03,pago_iniciado,web,exitoso,Android,143
EV00005558,CL00585,2023-08-31,pago_iniciado,app,exitoso,Android,111
EV00005559,CL00585,2023-12-14,login,app,exitoso,Android,45
EV00005560,CL00585,2023-10-26,login,app,exitoso,Android,133
EV00005561,CL00585,2025-08-05,login,web,exitoso,Android,45
EV00005562,CL00585,2023-03-09,actualizacion_datos,app,exitoso,Android,265
EV00005563,CL00585,2025-04-01,consulta_saldo,app,exitoso,Android,138
EV00005564,CL00586,2024-09-25,login,app,exitoso,Android,245
EV00005565,CL00586,2026-01-28,pago_exitoso,web,exitoso,Android,64
EV00005566,CL00586,2025-12-05,login,app,exitoso,Android,426
EV00005567,CL00586,2024-09-13,login,app,exitoso,Android,309
EV00005568,CL00586,2025-03-27,pago_fallido,whatsapp,error_banco,Android,226
EV00005569,CL00586,2025-06-18,pago_iniciado,app,exitoso,Android,200
EV00005570,CL00587,2025-09-11,login,app,exitoso,Android,339
EV00005571,CL00587,2026-03-28,actualizacion_datos,app,exitoso,Android,39
EV00005572,CL00587,2025-06-20,consulta_saldo,web,exitoso,Android,69
EV00005573,CL00587,2024-11-24,pago_iniciado,web,exitoso,Android,213
EV00005574,CL00587,2023-09-14,pago_exitoso,app,exitoso,Android,124
EV00005575,CL00587,2024-07-05,login,app,exitoso,Android,250
EV00005576,CL00587,2025-11-15,pago_exitoso,app,exitoso,Android,52
EV00005577,CL00587,2024-09-27,actualizacion_datos,web,exitoso,Android,117
EV00005578,CL00587,2024-10-12,pago_iniciado,app,exitoso,Android,361
EV00005579,CL00587,2025-04-24,solicitud_soporte,app,resuelto,Android,138
EV00005580,CL00587,2025-08-05,pago_iniciado,app,exitoso,Android,18
EV00005581,CL00587,2024-04-02,pago_iniciado,app,exitoso,Android,266
EV00005582,CL00587,2026-02-27,pago_iniciado,app,exitoso,Android,302
EV00005583,CL00587,2025-04-22,consulta_saldo,call_center,exitoso,Android,22
EV00005584,CL00587,2023-07-31,consulta_saldo,app,exitoso,Android,112
EV00005585,CL00587,2025-03-08,login,web,exitoso,Android,214
EV00005586,CL00587,2024-06-20,login,web,exitoso,Android,104
EV00005587,CL00588,2026-04-08,login,whatsapp,abandonado,Android,71
EV00005588,CL00588,2025-08-29,login,app,exitoso,Android,81
EV00005589,CL00588,2026-03-17,consulta_saldo,app,exitoso,Android,423
EV00005590,CL00589,2026-04-24,solicitud_soporte,web,resuelto,Android,136
EV00005591,CL00589,2026-02-23,consulta_saldo,web,exitoso,Android,323
EV00005592,CL00589,2026-03-02,login,whatsapp,exitoso,Android,125
EV00005593,CL00589,2026-02-04,consulta_saldo,app,exitoso,Android,64
EV00005594,CL00589,2026-03-30,pago_exitoso,whatsapp,exitoso,Android,69
EV00005595,CL00589,2025-12-17,simulacion_credito,app,exitoso,Android,112
EV00005596,CL00589,2026-04-06,login,app,exitoso,Android,29
EV00005597,CL00590,2025-08-27,simulacion_credito,app,exitoso,Android,70
EV00005598,CL00590,2026-01-02,pago_iniciado,whatsapp,exitoso,Android,371
EV00005599,CL00590,2025-06-14,login,app,abandonado,Android,119
EV00005600,CL00590,2025-11-13,consulta_saldo,whatsapp,exitoso,Android,326
EV00005601,CL00590,2026-04-15,actualizacion_datos,app,exitoso,Android,92
EV00005602,CL00590,2026-04-18,actualizacion_datos,app,exitoso,Android,51
EV00005603,CL00590,2026-03-26,pago_fallido,app,fondos_insuficientes,Android,443
EV00005604,CL00590,2026-03-01,pago_iniciado,web,exitoso,Android,212
EV00005605,CL00590,2025-08-30,consulta_saldo,app,abandonado,Android,366
EV00005606,CL00590,2025-08-07,consulta_saldo,app,exitoso,Android,151
EV00005607,CL00590,2025-10-27,pago_iniciado,app,exitoso,Android,60
EV00005608,CL00590,2026-04-04,login,app,exitoso,Android,84
EV00005609,CL00591,2024-08-04,actualizacion_datos,app,exitoso,iOS,132
EV00005610,CL00591,2024-04-16,solicitud_soporte,app,resuelto,iOS,120
EV00005611,CL00591,2024-07-15,pago_exitoso,whatsapp,abandonado,iOS,102
EV00005612,CL00591,2024-06-08,consulta_saldo,web,exitoso,iOS,202
EV00005613,CL00591,2026-01-24,simulacion_credito,web,exitoso,iOS,247
EV00005614,CL00591,2024-02-23,pago_exitoso,app,exitoso,iOS,129
EV00005615,CL00591,2025-09-06,pago_exitoso,app,exitoso,iOS,124
EV00005616,CL00591,2024-10-18,pago_exitoso,app,exitoso,iOS,35
EV00005617,CL00591,2025-06-04,consulta_saldo,app,exitoso,iOS,60
EV00005618,CL00591,2025-06-23,login,app,exitoso,iOS,78
EV00005619,CL00591,2024-04-03,consulta_saldo,app,exitoso,iOS,66
EV00005620,CL00592,2024-02-16,simulacion_credito,call_center,exitoso,iOS,151
EV00005621,CL00592,2024-04-20,pago_exitoso,app,exitoso,iOS,189
EV00005622,CL00592,2025-11-10,solicitud_soporte,app,resuelto,iOS,159
EV00005623,CL00592,2026-04-02,login,app,exitoso,iOS,47
EV00005624,CL00592,2025-06-04,login,app,exitoso,iOS,292
EV00005625,CL00592,2024-02-10,pago_exitoso,app,exitoso,iOS,13
EV00005626,CL00593,2024-04-08,pago_iniciado,web,exitoso,Android,128
EV00005627,CL00593,2026-01-25,pago_iniciado,whatsapp,exitoso,Android,130
EV00005628,CL00593,2025-09-11,pago_exitoso,app,exitoso,Android,136
EV00005629,CL00593,2024-10-16,pago_fallido,app,fondos_insuficientes,Android,152
EV00005630,CL00593,2023-10-10,pago_exitoso,app,exitoso,Android,117
EV00005631,CL00593,2023-12-26,login,app,exitoso,Android,480
EV00005632,CL00593,2026-04-28,pago_exitoso,app,abandonado,Android,92
EV00005633,CL00593,2023-12-07,pago_exitoso,web,exitoso,Android,47
EV00005634,CL00593,2024-05-20,consulta_saldo,app,abandonado,Android,149
EV00005635,CL00593,2025-08-04,solicitud_soporte,app,escalado,Android,164
EV00005636,CL00593,2026-02-18,login,web,exitoso,Android,306
EV00005637,CL00593,2025-09-01,pago_fallido,whatsapp,fondos_insuficientes,Android,256
EV00005638,CL00593,2024-03-11,consulta_saldo,app,exitoso,Android,277
EV00005639,CL00593,2023-11-14,simulacion_credito,web,exitoso,Android,118
EV00005640,CL00593,2025-03-09,solicitud_soporte,app,resuelto,Android,57
EV00005641,CL00593,2024-03-15,login,app,exitoso,Android,24
EV00005642,CL00593,2026-04-01,pago_iniciado,whatsapp,abandonado,Android,100
EV00005643,CL00593,2025-08-26,login,call_center,exitoso,Android,67
EV00005644,CL00593,2024-09-20,pago_fallido,web,timeout,Android,211
EV00005645,CL00593,2025-08-05,login,app,exitoso,Android,51
EV00005646,CL00593,2024-11-03,pago_iniciado,web,exitoso,Android,898
EV00005647,CL00593,2024-03-25,login,app,exitoso,Android,195
EV00005648,CL00593,2025-10-14,consulta_saldo,whatsapp,exitoso,Android,78
EV00005649,CL00593,2025-10-15,consulta_saldo,web,exitoso,Android,190
EV00005650,CL00593,2024-01-27,login,app,exitoso,Android,96
EV00005651,CL00593,2025-03-01,login,app,exitoso,Android,169
EV00005652,CL00594,2026-01-01,consulta_saldo,app,exitoso,Android,181
EV00005653,CL00594,2025-07-27,login,web,abandonado,Android,305
EV00005654,CL00594,2025-06-20,login,web,exitoso,Android,33
EV00005655,CL00594,2026-03-27,login,app,exitoso,Android,190
EV00005656,CL00594,2025-09-30,consulta_saldo,app,abandonado,Android,287
EV00005657,CL00594,2025-07-09,pago_iniciado,whatsapp,exitoso,Android,120
EV00005658,CL00594,2025-10-20,login,web,exitoso,Android,88
EV00005659,CL00594,2026-01-18,pago_iniciado,app,exitoso,Android,518
EV00005660,CL00594,2026-01-21,pago_exitoso,app,abandonado,Android,158
EV00005661,CL00594,2025-10-07,login,call_center,exitoso,Android,201
EV00005662,CL00594,2025-05-17,consulta_saldo,web,exitoso,Android,223
EV00005663,CL00594,2026-01-29,login,web,exitoso,Android,246
EV00005664,CL00594,2025-03-23,login,app,exitoso,Android,495
EV00005665,CL00594,2025-07-05,solicitud_soporte,call_center,resuelto,Android,93
EV00005666,CL00594,2025-09-20,login,app,exitoso,Android,51
EV00005667,CL00594,2025-05-07,login,app,abandonado,Android,275
EV00005668,CL00594,2026-02-19,login,app,exitoso,Android,47
EV00005669,CL00595,2025-09-20,solicitud_soporte,whatsapp,resuelto,Android,116
EV00005670,CL00596,2025-10-10,login,app,exitoso,iOS,159
EV00005671,CL00596,2024-09-27,consulta_saldo,call_center,exitoso,iOS,145
EV00005672,CL00596,2025-04-09,consulta_saldo,app,exitoso,iOS,442
EV00005673,CL00596,2025-11-19,login,app,exitoso,iOS,57
EV00005674,CL00596,2025-10-01,pago_exitoso,app,abandonado,iOS,210
EV00005675,CL00596,2025-06-11,consulta_saldo,whatsapp,exitoso,iOS,92
EV00005676,CL00596,2025-11-17,login,app,exitoso,iOS,92
EV00005677,CL00597,2026-02-08,consulta_saldo,app,exitoso,iOS,82
EV00005678,CL00597,2026-02-24,login,app,exitoso,iOS,292
EV00005679,CL00597,2025-10-08,login,app,exitoso,iOS,405
EV00005680,CL00597,2025-03-01,pago_iniciado,web,exitoso,iOS,147
EV00005681,CL00597,2025-12-05,consulta_saldo,web,abandonado,iOS,17
EV00005682,CL00597,2025-06-23,login,app,exitoso,iOS,39
EV00005683,CL00597,2025-05-18,actualizacion_datos,web,exitoso,iOS,96
EV00005684,CL00597,2026-02-21,simulacion_credito,web,exitoso,iOS,252
EV00005685,CL00597,2025-03-05,consulta_saldo,app,exitoso,iOS,120
EV00005686,CL00597,2025-12-23,solicitud_soporte,app,resuelto,iOS,75
EV00005687,CL00598,2024-01-08,login,app,exitoso,Android,76
EV00005688,CL00598,2025-02-14,solicitud_soporte,app,resuelto,Android,45
EV00005689,CL00598,2023-11-29,consulta_saldo,app,exitoso,Android,26
EV00005690,CL00598,2025-02-28,login,app,abandonado,Android,124
EV00005691,CL00598,2024-01-21,consulta_saldo,call_center,exitoso,Android,125
EV00005692,CL00598,2025-12-31,pago_fallido,app,fondos_insuficientes,Android,216
EV00005693,CL00598,2025-06-10,pago_exitoso,app,exitoso,Android,236
EV00005694,CL00598,2023-09-28,solicitud_soporte,web,resuelto,Android,108
EV00005695,CL00598,2025-06-15,consulta_saldo,app,abandonado,Android,82
EV00005696,CL00598,2025-04-30,pago_exitoso,app,exitoso,Android,107
EV00005697,CL00598,2024-01-21,pago_fallido,app,fondos_insuficientes,Android,208
EV00005698,CL00598,2023-10-22,pago_iniciado,app,exitoso,Android,54
EV00005699,CL00598,2024-05-10,consulta_saldo,app,exitoso,Android,48
EV00005700,CL00598,2024-03-12,login,web,exitoso,Android,240
EV00005701,CL00599,2026-04-27,pago_iniciado,app,exitoso,Android,202
EV00005702,CL00599,2025-11-16,pago_exitoso,app,exitoso,Android,414
EV00005703,CL00599,2024-11-03,consulta_saldo,app,exitoso,Android,280
EV00005704,CL00599,2024-09-13,simulacion_credito,call_center,exitoso,Android,92
EV00005705,CL00599,2025-09-22,login,app,exitoso,Android,205
EV00005706,CL00599,2025-11-15,pago_iniciado,web,exitoso,Android,123
EV00005707,CL00599,2025-10-16,login,app,exitoso,Android,75
EV00005708,CL00599,2026-01-19,pago_exitoso,app,exitoso,Android,177
EV00005709,CL00599,2026-04-19,pago_exitoso,web,exitoso,Android,50
EV00005710,CL00599,2026-01-14,solicitud_soporte,whatsapp,resuelto,Android,90
EV00005711,CL00599,2026-03-24,pago_iniciado,whatsapp,exitoso,Android,193
EV00005712,CL00600,2026-03-27,solicitud_soporte,app,resuelto,iOS,470
EV00005713,CL00600,2026-01-30,pago_exitoso,web,exitoso,iOS,380
EV00005714,CL00600,2026-02-05,pago_iniciado,app,exitoso,iOS,97
EV00005715,CL00600,2026-02-10,pago_iniciado,app,exitoso,iOS,141
EV00005716,CL00600,2026-04-22,pago_exitoso,app,exitoso,iOS,266
EV00005717,CL00600,2025-12-12,pago_fallido,app,fondos_insuficientes,iOS,221
EV00005718,CL00600,2025-11-25,login,app,exitoso,iOS,173
EV00005719,CL00600,2026-02-22,pago_fallido,web,fondos_insuficientes,iOS,157
EV00005720,CL00600,2026-03-06,login,app,exitoso,iOS,97
EV00005721,CL00600,2026-02-06,consulta_saldo,app,exitoso,iOS,5
EV00005722,CL00600,2026-02-27,solicitud_soporte,app,sin_contacto,iOS,66
EV00005723,CL00601,2024-11-17,consulta_saldo,app,abandonado,iOS,26
EV00005724,CL00601,2025-05-19,simulacion_credito,call_center,exitoso,iOS,57
EV00005725,CL00601,2024-08-11,login,app,abandonado,iOS,136
EV00005726,CL00601,2023-08-18,pago_exitoso,app,exitoso,iOS,251
EV00005727,CL00601,2025-03-06,login,web,abandonado,iOS,213
EV00005728,CL00601,2025-09-02,login,app,exitoso,iOS,181
EV00005729,CL00601,2025-03-23,consulta_saldo,app,exitoso,iOS,289
EV00005730,CL00602,2025-02-26,login,app,abandonado,iOS,155
EV00005731,CL00602,2025-04-30,actualizacion_datos,app,exitoso,iOS,170
EV00005732,CL00602,2025-03-23,login,web,abandonado,iOS,73
EV00005733,CL00603,2026-03-05,consulta_saldo,app,exitoso,Android,167
EV00005734,CL00603,2026-04-26,actualizacion_datos,web,exitoso,Android,47
EV00005735,CL00603,2026-01-03,login,app,exitoso,Android,185
EV00005736,CL00603,2026-03-22,consulta_saldo,app,exitoso,Android,317
EV00005737,CL00603,2026-04-13,login,app,exitoso,Android,321
EV00005738,CL00603,2026-01-23,pago_iniciado,app,exitoso,Android,206
EV00005739,CL00603,2026-02-06,pago_iniciado,app,abandonado,Android,630
EV00005740,CL00603,2026-03-29,pago_exitoso,app,exitoso,Android,140
EV00005741,CL00603,2026-03-06,consulta_saldo,app,exitoso,Android,283
EV00005742,CL00603,2026-03-14,consulta_saldo,app,exitoso,Android,88
EV00005743,CL00603,2026-01-28,solicitud_soporte,app,resuelto,Android,66
EV00005744,CL00604,2026-02-13,pago_iniciado,app,exitoso,Android,113
EV00005745,CL00604,2026-03-16,login,whatsapp,exitoso,Android,74
EV00005746,CL00604,2025-08-04,login,app,exitoso,Android,79
EV00005747,CL00604,2025-09-11,login,app,exitoso,Android,257
EV00005748,CL00604,2026-03-13,login,app,exitoso,Android,89
EV00005749,CL00604,2025-10-24,pago_exitoso,web,exitoso,Android,431
EV00005750,CL00604,2025-12-26,login,web,exitoso,Android,74
EV00005751,CL00604,2026-04-15,login,whatsapp,exitoso,Android,181
EV00005752,CL00604,2025-08-08,consulta_saldo,app,exitoso,Android,209
EV00005753,CL00604,2025-06-23,consulta_saldo,app,exitoso,Android,229
EV00005754,CL00604,2025-11-22,solicitud_soporte,app,escalado,Android,71
EV00005755,CL00604,2025-05-28,pago_exitoso,app,abandonado,Android,44
EV00005756,CL00605,2024-03-01,simulacion_credito,app,abandonado,iOS,245
EV00005757,CL00605,2025-09-01,login,web,exitoso,iOS,106
EV00005758,CL00606,2025-11-27,consulta_saldo,app,exitoso,Android,160
EV00005759,CL00606,2025-09-23,consulta_saldo,app,exitoso,Android,388
EV00005760,CL00606,2026-01-10,solicitud_soporte,app,resuelto,Android,298
EV00005761,CL00606,2025-07-12,pago_fallido,call_center,fondos_insuficientes,Android,51
EV00005762,CL00606,2025-10-28,login,app,exitoso,Android,164
EV00005763,CL00606,2026-03-16,pago_iniciado,app,abandonado,Android,82
EV00005764,CL00606,2025-05-25,solicitud_soporte,web,escalado,Android,34
EV00005765,CL00606,2026-02-28,pago_exitoso,app,exitoso,Android,24
EV00005766,CL00606,2025-11-01,pago_exitoso,app,exitoso,Android,235
EV00005767,CL00606,2025-06-29,pago_exitoso,app,exitoso,Android,50
EV00005768,CL00606,2026-04-14,pago_exitoso,app,exitoso,Android,27
EV00005769,CL00607,2025-06-07,pago_iniciado,call_center,exitoso,Web,11
EV00005770,CL00607,2025-05-20,simulacion_credito,web,exitoso,Web,132
EV00005771,CL00607,2025-03-17,login,app,exitoso,Web,120
EV00005772,CL00607,2026-01-20,simulacion_credito,web,abandonado,Web,126
EV00005773,CL00607,2025-08-19,consulta_saldo,app,abandonado,Web,77
EV00005774,CL00607,2025-04-04,pago_exitoso,app,exitoso,Web,163
EV00005775,CL00607,2025-08-22,login,app,exitoso,Web,105
EV00005776,CL00607,2025-09-26,pago_exitoso,app,exitoso,Web,30
EV00005777,CL00607,2025-11-12,actualizacion_datos,app,exitoso,Web,49
EV00005778,CL00607,2025-11-07,pago_exitoso,call_center,abandonado,Web,58
EV00005779,CL00607,2025-03-19,simulacion_credito,app,exitoso,Web,115
EV00005780,CL00607,2026-01-19,pago_fallido,whatsapp,fondos_insuficientes,Web,225
EV00005781,CL00607,2025-07-11,pago_exitoso,app,abandonado,Web,47
EV00005782,CL00607,2025-08-08,solicitud_soporte,app,sin_contacto,Web,128
EV00005783,CL00607,2025-06-13,login,web,exitoso,Web,198
EV00005784,CL00607,2025-09-04,consulta_saldo,app,exitoso,Web,372
EV00005785,CL00607,2025-11-10,consulta_saldo,app,exitoso,Web,68
EV00005786,CL00608,2023-09-05,consulta_saldo,app,exitoso,Android,176
EV00005787,CL00608,2024-06-29,login,app,exitoso,Android,72
EV00005788,CL00608,2024-03-06,consulta_saldo,whatsapp,abandonado,Android,49
EV00005789,CL00608,2026-03-06,consulta_saldo,web,exitoso,Android,164
EV00005790,CL00608,2026-01-09,consulta_saldo,app,exitoso,Android,106
EV00005791,CL00609,2023-12-08,login,app,abandonado,Android,114
EV00005792,CL00609,2023-12-05,login,app,exitoso,Android,365
EV00005793,CL00609,2024-01-28,login,web,exitoso,Android,104
EV00005794,CL00609,2024-07-17,login,app,exitoso,Android,12
EV00005795,CL00609,2025-02-28,pago_iniciado,app,exitoso,Android,143
EV00005796,CL00609,2025-10-19,consulta_saldo,app,exitoso,Android,75
EV00005797,CL00610,2025-01-04,consulta_saldo,app,abandonado,iOS,98
EV00005798,CL00610,2025-12-29,login,web,exitoso,iOS,240
EV00005799,CL00610,2025-08-06,consulta_saldo,app,exitoso,iOS,17
EV00005800,CL00611,2025-07-22,login,call_center,exitoso,Android,49
EV00005801,CL00611,2025-02-06,pago_iniciado,app,exitoso,Android,190
EV00005802,CL00611,2025-11-17,login,app,exitoso,Android,39
EV00005803,CL00611,2026-01-16,pago_exitoso,app,exitoso,Android,48
EV00005804,CL00611,2026-03-22,pago_iniciado,app,exitoso,Android,65
EV00005805,CL00611,2025-03-10,solicitud_soporte,call_center,escalado,Android,121
EV00005806,CL00611,2024-02-16,pago_iniciado,app,exitoso,Android,6
EV00005807,CL00611,2026-04-25,login,app,exitoso,Android,49
EV00005808,CL00612,2025-04-24,login,app,exitoso,Android,24
EV00005809,CL00612,2025-01-28,actualizacion_datos,app,exitoso,Android,75
EV00005810,CL00612,2025-04-12,consulta_saldo,app,exitoso,Android,225
EV00005811,CL00612,2024-11-05,consulta_saldo,app,exitoso,Android,182
EV00005812,CL00612,2025-09-10,login,app,exitoso,Android,227
EV00005813,CL00612,2025-10-09,login,app,exitoso,Android,184
EV00005814,CL00612,2025-06-16,simulacion_credito,app,exitoso,Android,6
EV00005815,CL00612,2025-02-07,actualizacion_datos,call_center,exitoso,Android,153
EV00005816,CL00612,2025-01-19,login,call_center,exitoso,Android,159
EV00005817,CL00612,2025-04-19,pago_exitoso,app,exitoso,Android,112
EV00005818,CL00612,2025-12-17,solicitud_soporte,web,sin_contacto,Android,111
EV00005819,CL00612,2025-02-10,login,app,exitoso,Android,231
EV00005820,CL00612,2025-05-20,solicitud_soporte,app,resuelto,Android,43
EV00005821,CL00612,2026-03-13,pago_exitoso,whatsapp,exitoso,Android,96
EV00005822,CL00613,2025-11-16,consulta_saldo,app,exitoso,Android,377
EV00005823,CL00613,2024-12-29,login,app,abandonado,Android,233
EV00005824,CL00613,2025-11-26,login,app,exitoso,Android,35
EV00005825,CL00613,2024-09-19,consulta_saldo,app,exitoso,Android,83
EV00005826,CL00613,2026-01-03,solicitud_soporte,app,escalado,Android,595
EV00005827,CL00613,2026-02-22,consulta_saldo,call_center,exitoso,Android,64
EV00005828,CL00613,2025-08-19,login,web,exitoso,Android,127
EV00005829,CL00613,2026-04-05,consulta_saldo,web,exitoso,Android,98
EV00005830,CL00613,2024-10-05,consulta_saldo,web,exitoso,Android,87
EV00005831,CL00613,2025-05-24,consulta_saldo,app,exitoso,Android,128
EV00005832,CL00613,2024-10-19,consulta_saldo,app,exitoso,Android,99
EV00005833,CL00614,2023-10-05,simulacion_credito,web,abandonado,Android,151
EV00005834,CL00614,2023-09-29,login,app,exitoso,Android,355
EV00005835,CL00614,2023-08-19,pago_iniciado,app,exitoso,Android,87
EV00005836,CL00614,2025-03-29,consulta_saldo,whatsapp,exitoso,Android,208
EV00005837,CL00614,2025-01-28,login,web,abandonado,Android,123
EV00005838,CL00614,2023-11-06,consulta_saldo,app,exitoso,Android,452
EV00005839,CL00614,2025-10-29,pago_iniciado,web,abandonado,Android,75
EV00005840,CL00614,2024-10-10,login,app,exitoso,Android,135
EV00005841,CL00614,2023-12-05,actualizacion_datos,app,abandonado,Android,247
EV00005842,CL00614,2024-03-10,login,app,exitoso,Android,238
EV00005843,CL00614,2025-03-23,pago_exitoso,app,exitoso,Android,229
EV00005844,CL00614,2024-04-04,pago_iniciado,app,exitoso,Android,343
EV00005845,CL00614,2023-09-21,pago_exitoso,app,exitoso,Android,214
EV00005846,CL00614,2024-05-07,consulta_saldo,whatsapp,exitoso,Android,442
EV00005847,CL00614,2023-08-14,consulta_saldo,app,exitoso,Android,520
EV00005848,CL00614,2025-09-09,solicitud_soporte,app,resuelto,Android,163
