credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,riesgo_mora_30,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,total_eventos_pre,duracion_promedio_pre,prob_riesgo
CR000971,CL00889,2025-01-02,Crédito consumo digital,3150000,12,0.0231,304000,App,785,0.1126,Automática,Mora severa,1,42,M,3,Bachiller,Conductor/Repartidor,2700000.0,620.0,False,0,Android,7.0,249.14285714285717,0.9760388862006257
CR000972,CL00890,2025-02-10,Crédito consumo digital,1450000,12,0.0302,146000,Web,548,0.0664,Manual,Finalizado,0,47,F,3,Universitario,Microempresario,2200000.0,588.0,False,3,Android,15.0,141.66666666666666,0.0073048964326219885
CR000973,CL00890,2025-12-16,Crédito consumo digital,1250000,9,0.0246,157000,App,528,0.0714,Excepción,Activo,0,47,F,3,Universitario,Microempresario,2200000.0,588.0,False,3,Android,15.0,141.66666666666666,0.013558063944307213
CR000974,CL00891,2024-08-22,Avance de nómina,1000000,6,0.0233,181000,Call center,831,0.0675,Automática,Mora moderada,1,44,M,2,Bachiller,Comerciante,2680000.0,637.0,False,2,Android,9.0,184.66666666666663,0.9738493962613002
CR000975,CL00891,2024-12-24,Crédito consumo digital,800000,12,0.0322,81000,App,830,0.0302,Automática,Finalizado,0,44,M,2,Bachiller,Comerciante,2680000.0,637.0,False,2,Android,9.0,184.66666666666663,0.018391827485629016
CR000976,CL00892,2026-03-31,Crédito consumo digital,1100000,6,0.0275,201000,App,856,0.0782,Automática,Activo,0,41,M,3,Sin información,Empleado,2570000.0,601.0,False,1,Android,17.0,205.2941176470588,0.0054009604270539155
CR000977,CL00892,2025-08-31,Crédito libre inversión,5150000,6,0.0202,920000,App,767,0.358,Manual,Mora moderada,1,41,M,3,Sin información,Empleado,2570000.0,601.0,False,1,Android,17.0,205.2941176470588,0.8707315438679994
CR000978,CL00893,2025-10-05,Crédito consumo digital,2600000,6,0.035,488000,Aliado,622,0.2346,Automática,Finalizado,0,47,F,1,Sin información,Empleado,2080000.0,588.0,True,3,iOS,16.0,111.5625,0.009048959328255038
CR000979,CL00893,2026-03-07,Crédito libre inversión,1250000,12,0.0244,121000,App,599,0.0582,Manual,Activo,0,47,F,1,Sin información,Empleado,2080000.0,588.0,True,3,iOS,16.0,111.5625,0.00493576450222515
CR000980,CL00895,2025-07-28,Crédito libre inversión,3850000,9,0.0242,481000,App,900,0.0962,Automática,Finalizado,0,50,M,1,Técnico/Tecnólogo,Empleado,5000000.0,673.0,True,0,iOS,,,0.006243044496462617
CR000981,CL00896,2025-06-29,Crédito consumo digital,900000,12,0.0354,93000,Web,860,0.0363,Automática,Mora moderada,0,42,M,1,Universitario,Empleado,2560000.0,591.0,False,4,Android,,,0.8365506879671203
CR000982,CL00897,2025-09-13,Microcrédito,1800000,12,0.0392,191000,App,744,0.1308,Automática,Mora severa,1,34,F,1,Bachiller,Conductor/Repartidor,1460000.0,495.0,True,1,Android,8.0,117.625,0.9784111660645957
CR000983,CL00898,2025-09-04,Crédito consumo digital,1800000,12,0.027,178000,App,831,0.1369,Automática,Activo,0,37,M,1,Bachiller,Conductor/Repartidor,1300000.0,446.0,False,1,iOS,,,0.010116183175567646
CR000984,CL00900,2025-04-26,Microcrédito,5800000,6,0.0307,1073000,Call center,529,0.3989,Excepción,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666,0.0263104629596
CR000985,CL00900,2024-06-23,Microcrédito,2800000,12,0.0251,273000,App,617,0.1015,Manual,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666,0.0053776492971769375
CR000986,CL00900,2025-04-09,Crédito consumo digital,700000,9,0.0226,87000,App,634,0.0323,Automática,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666,0.011303019114062193
CR000987,CL00904,2025-06-21,Microcrédito,650000,6,0.0311,120000,Aliado,801,0.0774,Automática,Mora moderada,1,49,M,1,Posgrado,Independiente,1550000.0,621.0,False,1,Android,7.0,205.57142857142856,0.7875906486850502
CR000988,CL00905,2025-07-17,Crédito consumo digital,650000,18,0.0305,47000,Web,815,0.0214,Automática,Mora severa,1,38,M,2,Sin información,Empleado,2200000.0,571.0,True,1,iOS,,,0.9815721702673907
CR000989,CL00906,2024-11-08,Crédito consumo digital,3150000,12,0.0208,299000,Web,889,0.0845,Automática,Mora moderada,1,36,M,6,Bachiller,Conductor/Repartidor,3540000.0,712.0,False,0,Android,5.0,178.8,0.9605713011622752
CR000990,CL00907,2025-05-22,Microcrédito,2800000,6,0.0448,543000,App,793,0.1655,Automática,Mora moderada,1,22,F,2,Sin información,Empleado,3280000.0,603.0,False,0,Android,5.0,238.2,0.9189947911734174
CR000991,CL00908,2025-09-09,Crédito consumo digital,1250000,9,0.0243,156000,Aliado,856,0.0681,Automática,Activo,0,43,M,4,Posgrado,Independiente,2290000.0,534.0,False,3,Android,15.0,71.4,0.005506359827194459
CR000992,CL00908,2026-01-26,Crédito consumo digital,1200000,6,0.0292,221000,App,845,0.0965,Automática,Activo,0,43,M,4,Posgrado,Independiente,2290000.0,534.0,False,3,Android,15.0,71.4,0.005877185544253766
CR000993,CL00909,2023-11-28,Crédito consumo digital,1250000,12,0.0214,119000,Web,753,0.0721,Automática,Finalizado,0,42,M,1,Bachiller,Microempresario,1650000.0,603.0,False,0,Android,12.0,141.25,0.02165755919287863
CR000994,CL00909,2026-01-26,Microcrédito,1850000,6,0.0323,344000,App,799,0.2085,Automática,Activo,0,42,M,1,Bachiller,Microempresario,1650000.0,603.0,False,0,Android,12.0,141.25,0.009061548130370045
CR000995,CL00911,2025-05-21,Crédito consumo digital,1800000,12,0.0382,190000,Aliado,850,0.0696,Automática,Activo,0,33,F,3,Sin información,Conductor/Repartidor,2730000.0,605.0,False,1,Android,4.0,250.25,0.007144209166668102
CR000996,CL00912,2025-07-09,Microcrédito,1750000,6,0.0266,319000,App,779,0.106,Automática,Finalizado,0,38,F,2,Universitario,Empleado,3010000.0,586.0,True,0,iOS,3.0,213.0,0.004855504452687074
CR000997,CL00912,2025-09-10,Microcrédito,2900000,3,0.0362,1037000,App,813,0.3445,Automática,Finalizado,0,38,F,2,Universitario,Empleado,3010000.0,586.0,True,0,iOS,3.0,213.0,0.0037551120236266446
CR000998,CL00913,2025-09-22,Crédito consumo digital,550000,9,0.0335,72000,Aliado,785,0.059,Automática,Mora moderada,1,38,M,1,Técnico/Tecnólogo,Independiente,1220000.0,572.0,False,2,Web,,,0.8785211709448758
CR000999,CL00914,2026-03-26,Crédito libre inversión,1650000,12,0.0277,163000,App,821,0.0634,Automática,Activo,0,52,F,3,Bachiller,Microempresario,2570000.0,589.0,False,0,Android,7.0,100.0,0.016154871694529716
CR001000,CL00915,2025-08-03,Microcrédito,1400000,6,0.0285,257000,App,768,0.1272,Automática,Finalizado,0,35,F,2,Técnico/Tecnólogo,Comerciante,2020000.0,470.0,False,0,Android,1.0,55.0,0.036049966007714346
CR001001,CL00916,2025-02-19,Crédito consumo digital,1500000,24,0.0202,80000,Web,882,0.0233,Automática,Activo,0,39,F,5,Técnico/Tecnólogo,Empleado,3440000.0,742.0,True,2,Android,6.0,126.66666666666669,0.010794899348648655
CR001002,CL00917,2026-01-03,Crédito consumo digital,1100000,24,0.0385,71000,Aliado,900,0.0216,Automática,Activo,0,42,M,5,Bachiller,Pensionado,3280000.0,768.0,False,1,Android,9.0,129.22222222222223,0.01219195653509868
CR001003,CL00917,2025-08-23,Crédito consumo digital,1500000,6,0.0278,275000,Aliado,900,0.0838,Automática,Mora moderada,1,42,M,5,Bachiller,Pensionado,3280000.0,768.0,False,1,Android,9.0,129.22222222222223,0.9141802371447051
CR001004,CL00918,2024-10-15,Avance de nómina,1150000,3,0.03,407000,Web,900,0.0604,Automática,Finalizado,0,38,M,3,Técnico/Tecnólogo,Empleado,6740000.0,642.0,False,0,Android,1.0,292.0,0.005431091912437558
CR001005,CL00919,2024-12-12,Microcrédito,1150000,6,0.0365,217000,App,799,0.0844,Automática,Finalizado,0,32,F,3,Técnico/Tecnólogo,Comerciante,2570000.0,573.0,False,1,Android,4.0,141.75,0.014174865884569976
CR001006,CL00919,2025-10-07,Avance de nómina,950000,18,0.0296,69000,App,816,0.0268,Automática,Mora severa,1,32,F,3,Técnico/Tecnólogo,Comerciante,2570000.0,573.0,False,1,Android,4.0,141.75,0.9899898768450882
CR001007,CL00920,2024-08-24,Crédito consumo digital,1500000,9,0.0365,199000,Web,900,0.057,Automática,Finalizado,0,38,M,4,Universitario,Empleado,3490000.0,712.0,True,1,iOS,4.0,233.75,0.0038124916236405735
CR001008,CL00921,2026-02-02,Crédito consumo digital,1300000,9,0.0302,167000,App,768,0.0746,Automática,Activo,0,47,M,2,Técnico/Tecnólogo,Comerciante,2240000.0,526.0,False,1,iOS,23.0,121.0,0.011800443697131999
CR001009,CL00921,2025-04-12,Crédito consumo digital,1650000,9,0.033,215000,Call center,885,0.096,Automática,Finalizado,0,47,M,2,Técnico/Tecnólogo,Comerciante,2240000.0,526.0,False,1,iOS,23.0,121.0,0.017405571556202162
CR001010,CL00923,2024-02-03,Crédito libre inversión,4250000,6,0.0307,786000,Aliado,772,0.2265,Automática,Finalizado,0,37,F,4,Sin información,Empleado,3470000.0,557.0,False,0,iOS,3.0,179.66666666666666,0.009867424541447602
CR001011,CL00925,2025-11-20,Crédito consumo digital,800000,9,0.025,100000,App,900,0.0356,Automática,Activo,0,48,M,2,Bachiller,Empleado,2810000.0,713.0,True,1,Android,2.0,168.5,0.008780973370862696
CR001012,CL00927,2026-03-06,Crédito libre inversión,5650000,12,0.0184,529000,Aliado,794,0.2727,Automática,Activo,0,30,F,3,Bachiller,Conductor/Repartidor,1940000.0,565.0,True,3,iOS,7.0,173.28571428571428,0.010826737625680283
CR001013,CL00928,2024-02-10,Crédito consumo digital,600000,12,0.0322,61000,App,712,0.0526,Automática,Mora moderada,1,40,M,2,Bachiller,Independiente,1160000.0,459.0,False,0,iOS,,,0.9568936910145286
CR001014,CL00929,2026-01-27,Crédito libre inversión,1500000,9,0.0289,192000,Web,723,0.1433,Automática,Activo,0,52,M,3,Bachiller,Empleado,1340000.0,531.0,False,1,Android,11.0,137.72727272727272,0.013546941365161274
CR001015,CL00930,2025-10-20,Crédito consumo digital,1600000,12,0.035,166000,Aliado,801,0.1129,Automática,Activo,0,35,F,1,Bachiller,Empleado,1470000.0,532.0,True,2,Android,1.0,120.0,0.009720075286790995
CR001016,CL00931,2025-10-09,Microcrédito,1400000,6,0.0346,262000,App,771,0.1489,Automática,Mora moderada,1,30,M,1,Técnico/Tecnólogo,Independiente,1760000.0,505.0,True,2,Android,6.0,126.0,0.9047867784823523
CR001017,CL00932,2026-03-16,Crédito libre inversión,3950000,12,0.0237,382000,Web,882,0.142,Automática,Activo,0,55,F,4,Bachiller,Conductor/Repartidor,2690000.0,655.0,True,1,Android,4.0,230.75,0.006040446731345678
CR001018,CL00933,2025-02-01,Crédito libre inversión,1650000,12,0.0265,162000,Aliado,781,0.0827,Automática,Finalizado,0,22,F,1,Bachiller,Empleado,1960000.0,575.0,False,2,iOS,5.0,95.6,0.015454270346258039
CR001019,CL00934,2025-04-09,Crédito libre inversión,5050000,6,0.0258,919000,App,777,0.2908,Automática,Mora severa,1,19,M,3,Técnico/Tecnólogo,Independiente,3160000.0,482.0,False,3,iOS,8.0,189.125,0.959048629436796
CR001020,CL00937,2026-02-27,Crédito libre inversión,4750000,6,0.0283,872000,App,812,0.3028,Automática,Activo,0,26,M,3,Sin información,Conductor/Repartidor,2880000.0,585.0,True,1,iOS,2.0,164.0,0.017541802691666046
CR001021,CL00938,2025-12-10,Crédito consumo digital,850000,6,0.0374,161000,Web,791,1.8,Automática,Mora severa,1,43,M,4,Técnico/Tecnólogo,Empleado,2450000.0,608.0,True,0,Android,23.0,109.69565217391305,0.9968024065464389
CR001022,CL00938,2026-01-15,Microcrédito,1850000,9,0.0301,238000,Aliado,808,0.0971,Automática,Activo,0,43,M,4,Técnico/Tecnólogo,Empleado,2450000.0,608.0,True,0,Android,23.0,109.69565217391305,0.005127278193074765
CR001023,CL00939,2023-12-16,Crédito consumo digital,1800000,6,0.0273,329000,Call center,834,0.0991,Automática,Finalizado,0,38,M,1,Universitario,Empleado,3320000.0,587.0,False,0,iOS,4.0,138.75,0.01140432519927322
CR001024,CL00940,2024-02-17,Avance de nómina,1350000,6,0.0282,248000,Call center,900,0.0482,Automática,Finalizado,0,30,F,4,Sin información,Empleado,5150000.0,620.0,False,2,Android,10.0,109.5,0.02030446848750066
CR001025,CL00940,2024-11-28,Crédito consumo digital,2350000,6,0.0345,440000,App,900,0.0854,Automática,Finalizado,0,30,F,4,Sin información,Empleado,5150000.0,620.0,False,2,Android,10.0,109.5,0.009559042902877084
CR001026,CL00941,2024-03-27,Crédito consumo digital,2600000,6,0.0205,465000,App,892,0.1987,Automática,Finalizado,0,23,F,3,Universitario,Independiente,2340000.0,615.0,True,2,Android,10.0,146.7,0.007011445870568793
CR001027,CL00941,2025-06-27,Crédito consumo digital,1150000,6,0.0277,211000,App,828,0.0902,Automática,Finalizado,0,23,F,3,Universitario,Independiente,2340000.0,615.0,True,2,Android,10.0,146.7,0.007652028267314904
CR001028,CL00942,2026-01-08,Microcrédito,4100000,3,0.0302,1450000,App,856,0.4096,Manual,Activo,0,45,M,3,Técnico/Tecnólogo,Empleado,3540000.0,673.0,True,2,Android,10.0,123.3,0.0018492644156217443
CR001029,CL00942,2025-04-27,Crédito libre inversión,5900000,12,0.0226,567000,Aliado,868,0.1602,Automática,Finalizado,0,45,M,3,Técnico/Tecnólogo,Empleado,3540000.0,673.0,True,2,Android,10.0,123.3,0.010970452440387045
CR001030,CL00943,2024-10-28,Crédito consumo digital,800000,6,0.0226,144000,App,856,0.0842,Automática,Finalizado,0,43,M,2,Bachiller,Empleado,1710000.0,584.0,True,3,Web,2.0,188.5,0.007598084408632702
CR001031,CL00944,2024-08-29,Crédito consumo digital,600000,3,0.0356,214000,App,637,0.1399,Automática,Finalizado,0,35,F,2,Bachiller,Conductor/Repartidor,1530000.0,449.0,False,1,Android,15.0,183.46666666666667,0.01719101678687958
CR001032,CL00944,2023-09-18,Crédito libre inversión,2750000,6,0.0293,506000,App,735,0.3307,Automática,Mora moderada,1,35,F,2,Bachiller,Conductor/Repartidor,1530000.0,449.0,False,1,Android,15.0,183.46666666666667,0.9549872314214227
CR001033,CL00944,2025-07-21,Crédito consumo digital,1200000,3,0.0213,417000,App,844,0.2725,Automática,Mora severa,1,35,F,2,Bachiller,Conductor/Repartidor,1530000.0,449.0,False,1,Android,15.0,183.46666666666667,0.9670371309111383
CR001034,CL00945,2025-10-21,Microcrédito,2400000,24,0.0295,141000,App,856,0.0472,Automática,Activo,0,54,F,3,Universitario,Empleado,2990000.0,588.0,False,1,Android,,,0.004807908375325385
CR001035,CL00946,2025-10-20,Crédito consumo digital,1550000,12,0.0222,149000,Call center,833,0.0536,Automática,Activo,0,25,F,4,Técnico/Tecnólogo,Microempresario,2780000.0,586.0,False,0,Android,6.0,155.83333333333334,0.018774885358878557
CR001036,CL00947,2023-12-24,Crédito consumo digital,4800000,12,0.0285,478000,Aliado,900,0.1037,Automática,Finalizado,0,21,F,4,Bachiller,Empleado,4610000.0,675.0,True,1,Android,3.0,105.0,0.017730091972340718
CR001037,CL00947,2023-09-18,Crédito consumo digital,2950000,6,0.0341,552000,App,900,0.1197,Automática,Finalizado,0,21,F,4,Bachiller,Empleado,4610000.0,675.0,True,1,Android,3.0,105.0,0.01453345459162625
CR001038,CL00949,2025-08-08,Crédito consumo digital,1400000,9,0.0366,185000,App,875,0.1076,Automática,Activo,0,36,M,4,Sin información,Pensionado,1720000.0,619.0,False,3,Web,,,0.006286889825742393
CR001039,CL00950,2025-07-12,Avance de nómina,500000,6,0.0208,90000,App,876,0.0584,Automática,Mora severa,1,38,F,3,Técnico/Tecnólogo,Independiente,1540000.0,452.0,False,1,Android,17.0,206.05882352941177,0.9347032715757603
CR001040,CL00950,2024-06-17,Avance de nómina,1150000,9,0.0276,146000,Web,766,0.0948,Automática,Mora severa,1,38,F,3,Técnico/Tecnólogo,Independiente,1540000.0,452.0,False,1,Android,17.0,206.05882352941177,0.9598749704725213
CR001041,CL00951,2026-02-08,Crédito consumo digital,1050000,3,0.025,368000,Web,757,0.1786,Automática,Activo,0,34,F,4,Universitario,Empleado,2060000.0,531.0,False,2,Android,12.0,153.41666666666666,0.004631822998838511
CR001042,CL00952,2024-01-12,Microcrédito,3900000,6,0.0296,719000,Web,789,0.2643,Automática,Mora moderada,1,40,F,1,Universitario,Empleado,2720000.0,542.0,False,0,Android,,,0.8675062202819821
CR001043,CL00953,2025-07-23,Crédito libre inversión,1700000,6,0.018,301000,App,807,0.101,Automática,Mora moderada,1,23,M,2,Bachiller,Comerciante,2980000.0,593.0,False,1,Android,13.0,186.53846153846155,0.9685170209253742
CR001044,CL00953,2025-12-23,Crédito consumo digital,1450000,9,0.0273,184000,Aliado,782,0.0617,Automática,Activo,0,23,M,2,Bachiller,Comerciante,2980000.0,593.0,False,1,Android,13.0,186.53846153846155,0.01988736876663429
CR001045,CL00954,2024-11-05,Crédito libre inversión,3000000,12,0.0325,306000,App,900,0.1391,Automática,Finalizado,0,50,F,3,Posgrado,Empleado,2200000.0,619.0,False,0,Android,8.0,149.375,0.009058668635033297
CR001046,CL00956,2025-08-09,Crédito consumo digital,2150000,18,0.0246,149000,Aliado,900,0.0309,Automática,Activo,0,47,F,6,Bachiller,Microempresario,4820000.0,799.0,True,2,Android,1.0,284.0,0.004411204954171843
CR001047,CL00957,2026-03-01,Crédito consumo digital,4850000,12,0.0239,470000,App,876,0.1047,Automática,Activo,0,39,M,4,Universitario,Empleado,4490000.0,698.0,False,1,Android,11.0,140.9090909090909,0.006863477000893572
CR001048,CL00958,2025-05-07,Crédito libre inversión,5450000,12,0.0219,521000,App,565,0.1731,Manual,Activo,0,41,F,1,Sin información,Empleado,3010000.0,588.0,True,2,Android,32.0,180.9375,0.004889461465823536
CR001049,CL00958,2025-12-26,Crédito libre inversión,4850000,3,0.0282,1709000,Aliado,441,0.5678,Excepción,Finalizado,0,41,F,1,Sin información,Empleado,3010000.0,588.0,True,2,Android,32.0,180.9375,0.012580293153436336
CR001050,CL00958,2025-06-09,Crédito libre inversión,2300000,12,0.0223,221000,App,591,0.0734,Manual,Activo,0,41,F,1,Sin información,Empleado,3010000.0,588.0,True,2,Android,32.0,180.9375,0.0038569002266403453
CR001051,CL00960,2024-03-21,Crédito consumo digital,2200000,6,0.035,413000,App,844,0.1229,Automática,Finalizado,0,40,F,3,Sin información,Conductor/Repartidor,3360000.0,552.0,False,0,Android,1.0,150.0,0.017435882976787616
CR001052,CL00961,2025-06-30,Crédito libre inversión,3050000,12,0.022,292000,App,828,0.1106,Automática,Activo,0,42,F,1,Técnico/Tecnólogo,Comerciante,2640000.0,575.0,True,1,Android,,,0.011595388475083434
CR001053,CL00962,2026-03-06,Crédito libre inversión,5300000,6,0.0182,940000,App,900,0.2919,Automática,Activo,0,49,F,2,Bachiller,Empleado,3220000.0,708.0,False,0,Android,8.0,220.5,0.005805889481182857
CR001054,CL00962,2025-08-16,Crédito consumo digital,1950000,12,0.0256,191000,App,900,0.0593,Automática,Activo,0,49,F,2,Bachiller,Empleado,3220000.0,708.0,False,0,Android,8.0,220.5,0.005996332391738012
CR001055,CL00963,2024-05-29,Crédito libre inversión,3700000,12,0.0189,348000,Aliado,785,0.1822,Automática,Mora moderada,1,38,F,1,Técnico/Tecnólogo,Independiente,1910000.0,571.0,True,1,Android,3.0,67.0,0.9553979953403298
CR001056,CL00964,2026-01-03,Crédito consumo digital,1050000,6,0.0314,195000,Web,893,0.101,Automática,Activo,0,43,F,2,Universitario,Independiente,1930000.0,625.0,False,2,iOS,1.0,139.0,0.004376388389003674
CR001057,CL00965,2024-04-17,Microcrédito,2600000,18,0.0406,206000,App,801,0.0802,Automática,Mora severa,1,35,F,5,Bachiller,Comerciante,2570000.0,557.0,True,3,Android,3.0,117.33333333333331,0.9842574649996437
CR001058,CL00966,2026-03-12,Crédito consumo digital,950000,6,0.0308,176000,Call center,896,0.0685,Automática,Activo,0,50,F,3,Universitario,Empleado,2570000.0,671.0,False,2,Android,7.0,221.8571428571429,0.0031653270602620626
CR001059,CL00968,2025-05-25,Crédito consumo digital,2300000,9,0.0365,304000,Call center,846,0.1328,Automática,Finalizado,0,54,M,2,Bachiller,Independiente,2290000.0,672.0,True,3,Android,,,0.014268760865334035
CR001060,CL00969,2024-02-13,Avance de nómina,400000,6,0.0316,74000,App,862,0.0288,Automática,Finalizado,0,36,M,2,Bachiller,Empleado,2570000.0,686.0,False,0,Android,1.0,90.0,0.03545117110475495
CR001061,CL00970,2026-02-10,Avance de nómina,750000,3,0.095,263000,Aliado,813,0.1185,Automática,Activo,0,22,F,2,Bachiller,Conductor/Repartidor,2220000.0,508.0,False,1,Android,7.0,163.57142857142858,0.014031091238646229
CR001062,CL00971,2026-02-26,Crédito consumo digital,1800000,12,0.0316,183000,Aliado,773,0.0782,Automática,Activo,0,37,F,3,Técnico/Tecnólogo,Conductor/Repartidor,2340000.0,481.0,False,0,Android,3.0,337.3333333333333,0.0040430288158348785
CR001063,CL00972,2026-01-22,Crédito consumo digital,350000,12,0.0332,36000,App,641,0.0474,Automática,Mora moderada,0,29,F,3,Bachiller,Desempleado,760000.0,405.0,False,2,Android,16.0,150.0625,0.949902188957505
