cliente_id,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash
CL00887,2026-01-03,Bogotá D.C.,Bogotá,42,F,2,Bachiller,Empleado,2280000.0,Referido,520.0,True,1,Web,hash_561003
CL00888,2023-10-22,Norte de Santander,Cúcuta,32,F,5,Bachiller,Microempresario,5770000.0,Campaña digital,797.0,False,1,Web,hash_195140
CL00889,2023-07-20,Santander,Bucaramanga,42,M,3,Bachiller,Conductor/Repartidor,2700000.0,Campaña digital,620.0,False,0,Android,hash_957263
CL00890,2024-07-10,Cundinamarca,Soacha,47,F,3,Universitario,Microempresario,2200000.0,Campaña digital,588.0,False,3,Android,hash_954127
CL00891,2023-04-23,Bogotá D.C.,Bogotá,44,M,2,Bachiller,Comerciante,2680000.0,App orgánico,637.0,False,2,Android,hash_689759
CL00892,2025-03-26,Bolívar,Cartagena,41,M,3,Sin información,Empleado,2570000.0,App orgánico,601.0,False,1,Android,hash_513869
CL00893,2025-06-19,Atlántico,Barranquilla,47,F,1,Sin información,Empleado,2080000.0,Aliado comercial,588.0,True,3,iOS,hash_240017
CL00894,2024-11-12,Bogotá D.C.,Bogotá,48,F,2,Bachiller,Independiente,3380000.0,Aliado comercial,595.0,False,1,iOS,hash_279431
CL00895,2025-12-25,Caldas,Manizales,50,M,1,Técnico/Tecnólogo,Empleado,5000000.0,Referido,673.0,True,0,iOS,hash_146972
CL00896,2025-08-17,Caldas,Manizales,42,M,1,Universitario,Empleado,2560000.0,App orgánico,591.0,False,4,Android,hash_920677
CL00897,2024-02-21,Valle del Cauca,Cali,34,F,1,Bachiller,Conductor/Repartidor,1460000.0,Campaña digital,495.0,True,1,Android,hash_943882
CL00898,2025-07-17,Tolima,Ibagué,37,M,1,Bachiller,Conductor/Repartidor,1300000.0,App orgánico,446.0,False,1,iOS,hash_315523
CL00899,2026-01-13,Antioquia,Medellín,48,M,4,Sin información,Independiente,2420000.0,App orgánico,588.0,False,0,iOS,hash_614021
CL00900,2024-05-03,Bogotá D.C.,Bogotá,28,F,2,Universitario,Empleado,2690000.0,Referido,588.0,False,1,Android,hash_448787
CL00901,2023-08-02,Antioquia,Medellín,40,F,4,Universitario,Empleado,5710000.0,Aliado comercial,582.0,False,1,Android,hash_604703
CL00902,2024-04-15,Cundinamarca,Soacha,32,F,2,Técnico/Tecnólogo,Empleado,1760000.0,Campaña digital,568.0,False,0,Android,hash_488831
CL00903,2023-08-19,Bogotá D.C.,Bogotá,36,M,4,Bachiller,Conductor/Repartidor,2140000.0,Referido,475.0,False,3,iOS,hash_564825
CL00904,2023-08-27,Cundinamarca,Soacha,49,M,1,Posgrado,Independiente,1550000.0,Campaña digital,621.0,False,1,Android,hash_652766
CL00905,2025-09-04,Valle del Cauca,Cali,38,M,2,Sin información,Empleado,2200000.0,Aliado comercial,571.0,True,1,iOS,hash_887600
CL00906,2024-05-20,Bogotá D.C.,Bogotá,36,M,6,Bachiller,Conductor/Repartidor,3540000.0,App orgánico,712.0,False,0,Android,hash_446336
CL00907,2024-07-10,Bogotá D.C.,Bogotá,22,F,2,Sin información,Empleado,3280000.0,Campaña digital,603.0,False,0,Android,hash_203691
CL00908,2024-10-14,Santander,Bucaramanga,43,M,4,Posgrado,Independiente,2290000.0,Referido,534.0,False,3,Android,hash_148544
CL00909,2023-11-07,Bogotá D.C.,Bogotá,42,M,1,Bachiller,Microempresario,1650000.0,Campaña digital,603.0,False,0,Android,hash_318865
CL00910,2025-07-05,Antioquia,Medellín,58,M,4,Técnico/Tecnólogo,Empleado,4900000.0,Campaña digital,719.0,False,0,Web,hash_769384
CL00911,2025-03-08,Antioquia,Medellín,33,F,3,Sin información,Conductor/Repartidor,2730000.0,Aliado comercial,605.0,False,1,Android,hash_702565
CL00912,2025-05-14,Antioquia,Medellín,38,F,2,Universitario,Empleado,3010000.0,App orgánico,586.0,True,0,iOS,hash_515651
CL00913,2025-09-01,Bogotá D.C.,Bogotá,38,M,1,Técnico/Tecnólogo,Independiente,1220000.0,App orgánico,572.0,False,2,Web,hash_469517
CL00914,2025-01-30,Bogotá D.C.,Bogotá,52,F,3,Bachiller,Microempresario,2570000.0,Campaña digital,589.0,False,0,Android,hash_874245
CL00915,2025-03-27,Antioquia,Medellín,35,F,2,Técnico/Tecnólogo,Comerciante,2020000.0,App orgánico,470.0,False,0,Android,hash_184269
CL00916,2023-02-14,Antioquia,Medellín,39,F,5,Técnico/Tecnólogo,Empleado,3440000.0,Campaña digital,742.0,True,2,Android,hash_594614
CL00917,2025-09-07,Tolima,Ibagué,42,M,5,Bachiller,Pensionado,3280000.0,App orgánico,768.0,False,1,Android,hash_951081
CL00918,2023-11-05,Antioquia,Medellín,38,M,3,Técnico/Tecnólogo,Empleado,6740000.0,Campaña digital,642.0,False,0,Android,hash_934175
CL00919,2024-11-06,Valle del Cauca,Cali,32,F,3,Técnico/Tecnólogo,Comerciante,2570000.0,Referido,573.0,False,1,Android,hash_978174
CL00920,2023-11-17,Bogotá D.C.,Bogotá,38,M,4,Universitario,Empleado,3490000.0,App orgánico,712.0,True,1,iOS,hash_455281
CL00921,2023-09-20,Meta,Villavicencio,47,M,2,Técnico/Tecnólogo,Comerciante,2240000.0,Campaña digital,526.0,False,1,iOS,hash_473555
CL00922,2024-08-04,Santander,Bucaramanga,26,M,4,Bachiller,Empleado,2640000.0,App orgánico,569.0,False,2,Android,hash_354935
CL00923,2023-05-18,Valle del Cauca,Cali,37,F,4,Sin información,Empleado,3470000.0,Referido,557.0,False,0,iOS,hash_411295
CL00924,2023-01-31,Valle del Cauca,Cali,29,F,1,Técnico/Tecnólogo,Empleado,1540000.0,Campaña digital,464.0,False,2,Android,hash_309409
CL00925,2025-02-04,Santander,Bucaramanga,48,M,2,Bachiller,Empleado,2810000.0,Referido,713.0,True,1,Android,hash_357391
CL00926,2025-03-24,Antioquia,Medellín,21,F,4,Universitario,Conductor/Repartidor,1820000.0,Campaña digital,483.0,False,3,Android,hash_155812
CL00927,2025-04-18,Valle del Cauca,Cali,30,F,3,Bachiller,Conductor/Repartidor,1940000.0,App orgánico,565.0,True,3,iOS,hash_888637
CL00928,2023-04-08,Bogotá D.C.,Bogotá,40,M,2,Bachiller,Independiente,1160000.0,Aliado comercial,459.0,False,0,iOS,hash_823040
CL00929,2025-06-15,Cundinamarca,Soacha,52,M,3,Bachiller,Empleado,1340000.0,App orgánico,531.0,False,1,Android,hash_389707
CL00930,2025-01-28,Risaralda,Pereira,35,F,1,Bachiller,Empleado,1470000.0,Referido,532.0,True,2,Android,hash_881345
CL00931,2025-02-28,Valle del Cauca,Cali,30,M,1,Técnico/Tecnólogo,Independiente,1760000.0,Aliado comercial,505.0,True,2,Android,hash_640856
CL00932,2025-04-19,Valle del Cauca,Cali,55,F,4,Bachiller,Conductor/Repartidor,2690000.0,App orgánico,655.0,True,1,Android,hash_368217
CL00933,2024-03-24,Atlántico,Barranquilla,22,F,1,Bachiller,Empleado,1960000.0,Call center,575.0,False,2,iOS,hash_318400
CL00934,2023-01-25,Bogotá D.C.,Bogotá,19,M,3,Técnico/Tecnólogo,Independiente,3160000.0,Campaña digital,482.0,False,3,iOS,hash_764573
CL00935,2025-08-05,Santander,Bucaramanga,40,F,3,Técnico/Tecnólogo,Empleado,3930000.0,Aliado comercial,644.0,False,3,Android,hash_820614
CL00936,2023-07-27,Valle del Cauca,Cali,31,M,2,Técnico/Tecnólogo,Empleado,2770000.0,App orgánico,548.0,False,1,Android,hash_387901
CL00937,2025-11-10,Antioquia,Medellín,26,M,3,Sin información,Conductor/Repartidor,2880000.0,Campaña digital,585.0,True,1,iOS,hash_119674
CL00938,2025-04-18,Atlántico,Barranquilla,43,M,4,Técnico/Tecnólogo,Empleado,2450000.0,App orgánico,608.0,True,0,Android,hash_923509
CL00939,2023-03-10,Valle del Cauca,Cali,38,M,1,Universitario,Empleado,3320000.0,App orgánico,587.0,False,0,iOS,hash_473345
CL00940,2023-11-13,Risaralda,Pereira,30,F,4,Sin información,Empleado,5150000.0,Referido,620.0,False,2,Android,hash_443264
CL00941,2023-12-13,Cundinamarca,Soacha,23,F,3,Universitario,Independiente,2340000.0,App orgánico,615.0,True,2,Android,hash_117985
CL00942,2025-03-20,Antioquia,Medellín,45,M,3,Técnico/Tecnólogo,Empleado,3540000.0,Campaña digital,673.0,True,2,Android,hash_737696
CL00943,2023-09-18,Bogotá D.C.,Bogotá,43,M,2,Bachiller,Empleado,1710000.0,Campaña digital,584.0,True,3,Web,hash_792822
CL00944,2023-02-28,Bogotá D.C.,Bogotá,35,F,2,Bachiller,Conductor/Repartidor,1530000.0,Referido,449.0,False,1,Android,hash_170511
CL00945,2026-01-03,Tolima,Ibagué,54,F,3,Universitario,Empleado,2990000.0,Referido,588.0,False,1,Android,hash_174783
CL00946,2024-10-28,Meta,Villavicencio,25,F,4,Técnico/Tecnólogo,Microempresario,2780000.0,Campaña digital,586.0,False,0,Android,hash_928267
CL00947,2023-08-20,Bogotá D.C.,Bogotá,21,F,4,Bachiller,Empleado,4610000.0,Referido,675.0,True,1,Android,hash_832382
CL00948,2023-09-09,Bogotá D.C.,Bogotá,29,No informa,3,Sin información,Comerciante,2530000.0,App orgánico,625.0,False,0,Android,hash_159615
CL00949,2026-01-09,Antioquia,Medellín,36,M,4,Sin información,Pensionado,1720000.0,App orgánico,619.0,False,3,Web,hash_236537
CL00950,2023-02-09,Bolívar,Cartagena,38,F,3,Técnico/Tecnólogo,Independiente,1540000.0,Campaña digital,452.0,False,1,Android,hash_226892
CL00951,2024-09-29,Bolívar,Cartagena,34,F,4,Universitario,Empleado,2060000.0,Referido,531.0,False,2,Android,hash_829988
CL00952,2023-06-12,Valle del Cauca,Cali,40,F,1,Universitario,Empleado,2720000.0,Referido,542.0,False,0,Android,hash_741406
CL00953,2024-01-24,Bogotá D.C.,Bogotá,23,M,2,Bachiller,Comerciante,2980000.0,Campaña digital,593.0,False,1,Android,hash_447806
CL00954,2023-04-03,Bogotá D.C.,Bogotá,50,F,3,Posgrado,Empleado,2200000.0,App orgánico,619.0,False,0,Android,hash_497534
CL00955,2025-01-11,Bogotá D.C.,Bogotá,35,F,4,Universitario,Independiente,4150000.0,Aliado comercial,632.0,False,0,Android,hash_368329
CL00956,2024-08-12,Caldas,Manizales,47,F,6,Bachiller,Microempresario,4820000.0,Aliado comercial,799.0,True,2,Android,hash_477186
CL00957,2024-11-13,Valle del Cauca,Cali,39,M,4,Universitario,Empleado,4490000.0,Campaña digital,698.0,False,1,Android,hash_814814
CL00958,2024-11-21,Antioquia,Medellín,41,F,1,Sin información,Empleado,3010000.0,Aliado comercial,588.0,True,2,Android,hash_830161
CL00959,2025-07-19,Santander,Bucaramanga,42,F,5,Universitario,Empleado,3890000.0,Referido,735.0,False,4,Android,hash_209844
CL00960,2023-11-16,Cundinamarca,Soacha,40,F,3,Sin información,Conductor/Repartidor,3360000.0,Referido,552.0,False,0,Android,hash_926152
CL00961,2025-12-04,Antioquia,Medellín,42,F,1,Técnico/Tecnólogo,Comerciante,2640000.0,Campaña digital,575.0,True,1,Android,hash_806691
CL00962,2025-12-16,Cundinamarca,Soacha,49,F,2,Bachiller,Empleado,3220000.0,Aliado comercial,708.0,False,0,Android,hash_742699
CL00963,2023-10-03,Caldas,Manizales,38,F,1,Técnico/Tecnólogo,Independiente,1910000.0,Aliado comercial,571.0,True,1,Android,hash_422742
CL00964,2025-12-10,Santander,Bucaramanga,43,F,2,Universitario,Independiente,1930000.0,App orgánico,625.0,False,2,iOS,hash_841277
CL00965,2023-11-09,Risaralda,Pereira,35,F,5,Bachiller,Comerciante,2570000.0,Aliado comercial,557.0,True,3,Android,hash_611213
CL00966,2025-09-26,Risaralda,Pereira,50,F,3,Universitario,Empleado,2570000.0,Aliado comercial,671.0,False,2,Android,hash_180800
CL00967,2025-01-05,Antioquia,Medellín,29,F,4,Técnico/Tecnólogo,Empleado,3810000.0,Aliado comercial,673.0,True,2,Android,hash_177585
CL00968,2025-08-19,Tolima,Ibagué,54,M,2,Bachiller,Independiente,2290000.0,Aliado comercial,672.0,True,3,Android,hash_124718
CL00969,2023-03-13,Antioquia,Medellín,36,M,2,Bachiller,Empleado,2570000.0,App orgánico,686.0,False,0,Android,hash_184079
CL00970,2025-06-09,Antioquia,Medellín,22,F,2,Bachiller,Conductor/Repartidor,2220000.0,Campaña digital,508.0,False,1,Android,hash_833413
CL00971,2024-07-10,Atlántico,Barranquilla,37,F,3,Técnico/Tecnólogo,Conductor/Repartidor,2340000.0,Call center,481.0,False,0,Android,hash_605527
CL00972,2024-10-21,Bogotá D.C.,Bogotá,29,F,3,Bachiller,Desempleado,760000.0,Aliado comercial,405.0,False,2,Android,hash_533174
CL00973,2025-01-11,Risaralda,Pereira,44,M,5,Técnico/Tecnólogo,Conductor/Repartidor,4660000.0,App orgánico,587.0,False,1,Android,hash_843218
CL00974,2024-07-01,Bolívar,Cartagena,29,F,5,Bachiller,Independiente,3750000.0,App orgánico,586.0,True,1,iOS,hash_287522
CL00975,2023-08-12,Valle del Cauca,Cali,32,F,3,Bachiller,Empleado,1730000.0,Aliado comercial,485.0,False,2,Android,hash_631501
CL00976,2023-10-03,Norte de Santander,Cúcuta,19,M,3,Bachiller,Empleado,3530000.0,Referido,518.0,False,0,Android,hash_966971
CL00977,2024-01-12,Bogotá D.C.,Bogotá,31,F,3,Técnico/Tecnólogo,Empleado,3280000.0,App orgánico,679.0,False,3,Web,hash_959055
CL00978,2024-06-24,Tolima,Ibagué,19,M,2,Sin información,Empleado,2570000.0,App orgánico,576.0,False,1,Android,hash_207904
CL00979,2023-01-28,Santander,Bucaramanga,20,M,2,Técnico/Tecnólogo,Comerciante,1260000.0,App orgánico,494.0,False,2,Android,hash_861733
CL00980,2024-12-08,Valle del Cauca,Cali,44,M,5,Universitario,Empleado,2870000.0,Campaña digital,673.0,True,3,Android,hash_311980
CL00981,2024-04-03,Bogotá D.C.,Bogotá,44,M,3,Técnico/Tecnólogo,Comerciante,4280000.0,App orgánico,694.0,False,0,Android,hash_634228
CL00982,2023-07-26,Valle del Cauca,Cali,40,M,1,Universitario,Empleado,1810000.0,App orgánico,554.0,False,0,iOS,hash_432783
CL00983,2024-10-22,Santander,Bucaramanga,26,M,4,Universitario,Independiente,2950000.0,Campaña digital,569.0,False,1,iOS,hash_689413
CL00984,2024-02-07,Antioquia,Medellín,36,F,2,Técnico/Tecnólogo,Estudiante,1970000.0,App orgánico,539.0,False,1,iOS,hash_984847
CL00985,2025-12-15,Antioquia,Medellín,36,F,4,Bachiller,Comerciante,2180000.0,Aliado comercial,461.0,True,2,Android,hash_651936
CL00986,2024-05-04,Bolívar,Cartagena,24,M,2,Universitario,Independiente,1960000.0,App orgánico,588.0,True,0,Android,hash_188327
CL00987,2025-07-12,Cundinamarca,Soacha,51,F,2,Técnico/Tecnólogo,Empleado,2260000.0,Referido,661.0,False,2,Android,hash_211113
CL00988,2024-12-24,Valle del Cauca,Cali,45,M,2,Universitario,Pensionado,3400000.0,Referido,555.0,False,3,Android,hash_974479
CL00989,2024-08-14,Bogotá D.C.,Bogotá,34,M,2,Bachiller,Comerciante,2480000.0,App orgánico,582.0,False,0,Android,hash_914155
CL00990,2025-11-28,Santander,Bucaramanga,36,M,3,Técnico/Tecnólogo,Empleado,2260000.0,App orgánico,588.0,True,1,Android,hash_608469
CL00991,2023-06-18,Tolima,Ibagué,38,M,5,Bachiller,Empleado,3900000.0,Aliado comercial,629.0,True,3,Android,hash_609135
CL00992,2024-05-14,Tolima,Ibagué,19,F,3,Universitario,Conductor/Repartidor,2680000.0,Campaña digital,510.0,True,1,Android,hash_283501
CL00993,2024-07-08,Tolima,Ibagué,34,M,3,Sin información,Empleado,1970000.0,Referido,534.0,True,1,iOS,hash_933038
CL00994,2025-01-30,Valle del Cauca,Cali,29,M,3,Universitario,Microempresario,3570000.0,Call center,590.0,True,4,Android,hash_647594
CL00995,2025-02-15,Bogotá D.C.,Bogotá,26,F,1,Bachiller,Empleado,2640000.0,Campaña digital,449.0,False,1,Android,hash_211414
CL00996,2025-09-12,Risaralda,Pereira,33,M,3,Universitario,Empleado,2880000.0,App orgánico,642.0,False,0,Android,hash_747049
CL00997,2025-02-19,Bolívar,Cartagena,54,F,3,Sin información,Independiente,3700000.0,Aliado comercial,624.0,False,0,iOS,hash_959231
CL00998,2024-04-04,Bogotá D.C.,Bogotá,42,F,4,Técnico/Tecnólogo,Comerciante,2290000.0,Referido,653.0,False,0,Android,hash_244574
CL00999,2025-11-02,Bogotá D.C.,Bogotá,30,M,3,Técnico/Tecnólogo,Empleado,2340000.0,Campaña digital,650.0,False,3,Android,hash_757362
CL01000,2025-06-19,Bogotá D.C.,Bogotá,42,M,3,Bachiller,Empleado,3740000.0,App orgánico,676.0,False,0,Android,hash_141446
CL01001,2024-12-06,Cundinamarca,Soacha,50,F,4,Bachiller,Comerciante,4240000.0,Referido,688.0,False,1,Android,hash_634402
CL01002,2025-07-11,Bolívar,Cartagena,45,F,1,Sin información,Microempresario,1670000.0,App orgánico,537.0,False,3,Android,hash_401355
CL01003,2025-10-05,Antioquia,Medellín,37,M,2,Sin información,Pensionado,3040000.0,Aliado comercial,573.0,False,0,Android,hash_242475
CL01004,2025-09-07,Bogotá D.C.,Bogotá,30,F,2,Bachiller,Microempresario,5760000.0,App orgánico,634.0,False,0,Android,hash_461116
CL01005,2023-02-25,Antioquia,Medellín,43,F,2,Técnico/Tecnólogo,Independiente,2120000.0,Aliado comercial,564.0,False,0,Android,hash_485905
CL01006,2024-03-20,Bogotá D.C.,Bogotá,40,F,2,Universitario,Independiente,3570000.0,App orgánico,532.0,True,4,Android,hash_654868
CL01007,2023-08-02,Risaralda,Pereira,45,F,4,Universitario,Empleado,2100000.0,Campaña digital,585.0,True,0,Android,hash_808636
CL01008,2024-05-23,Norte de Santander,Cúcuta,42,F,4,Técnico/Tecnólogo,Empleado,2420000.0,App orgánico,543.0,True,0,Web,hash_242675
CL01009,2024-09-25,Atlántico,Barranquilla,46,F,4,Bachiller,Conductor/Repartidor,1790000.0,Campaña digital,634.0,True,2,Android,hash_170509
CL01010,2024-12-07,Bogotá D.C.,Medellin ,31,M,1,Técnico/Tecnólogo,Empleado,1660000.0,Campaña digital,488.0,True,1,iOS,hash_517065
CL01011,2023-12-31,Bogotá D.C.,Bogotá,49,M,3,Posgrado,Empleado,2410000.0,App orgánico,665.0,False,1,iOS,hash_769220
CL01012,2025-04-03,Antioquia,Medellín,38,F,1,Sin información,Empleado,3270000.0,Campaña digital,609.0,False,0,Android,hash_820980
CL01013,2024-11-21,Bolívar,Cartagena,57,F,3,Universitario,Independiente,2950000.0,Campaña digital,634.0,False,2,Web,hash_407522
CL01014,2023-02-16,Bogotá D.C.,Bogotá,29,M,1,Bachiller,Independiente,1420000.0,Referido,500.0,False,0,iOS,hash_160941
CL01015,2025-03-15,Caldas,Manizales,53,F,3,Universitario,Desempleado,620000.0,Campaña digital,538.0,False,0,Android,hash_363575
CL01016,2025-04-06,Valle del Cauca,Cali,38,F,4,Universitario,Empleado,6110000.0,Campaña digital,711.0,True,0,iOS,hash_397214
CL01017,2024-08-16,Bogotá D.C.,Bogotá,29,M,1,Universitario,Conductor/Repartidor,2240000.0,Campaña digital,436.0,False,2,iOS,hash_990432
CL01018,2024-02-09,Bolívar,Cartagena,82,F,2,Bachiller,Empleado,2320000.0,App orgánico,719.0,False,0,Android,hash_642358
CL01019,2024-04-10,Atlántico,Barranquilla,33,M,2,Bachiller,Empleado,2570000.0,App orgánico,547.0,True,2,Android,hash_336424
CL01020,2024-12-27,Bogotá D.C.,Bogotá,40,M,4,Sin información,Empleado,3520000.0,App orgánico,592.0,False,2,Android,hash_397691
CL01021,2025-10-10,Santander,Bucaramanga,41,M,2,Bachiller,Independiente,2260000.0,Campaña digital,504.0,True,2,Android,hash_459271
CL01022,2023-07-05,Cundinamarca,Soacha,30,F,3,Sin información,Microempresario,4380000.0,Aliado comercial,747.0,False,3,Android,hash_967414
CL01023,2024-01-08,Antioquia,Medellín,36,M,4,Técnico/Tecnólogo,Desempleado,1160000.0,Aliado comercial,471.0,False,2,Web,hash_550967
CL01024,2023-10-02,Caldas,Manizales,57,M,1,Bachiller,Independiente,1230000.0,Referido,606.0,True,3,Web,hash_899111
CL01025,2025-08-12,Bogotá D.C.,Bogotá,53,M,5,Técnico/Tecnólogo,Microempresario,4860000.0,Campaña digital,675.0,True,1,Android,hash_912082
CL01026,2023-04-12,Bogotá D.C.,Bogotá,40,M,4,Técnico/Tecnólogo,Independiente,5880000.0,Referido,766.0,False,1,Web,hash_804825
CL01027,2023-03-28,Cundinamarca,Soacha,36,M,2,Posgrado,Independiente,1620000.0,Call center,501.0,True,0,Android,hash_783641
CL01028,2023-07-30,Antioquia,Medellín,37,M,1,Universitario,Empleado,1510000.0,Campaña digital,591.0,True,3,Android,hash_810787
CL01029,2023-12-15,Norte de Santander,Cúcuta,42,M,3,Bachiller,Microempresario,3150000.0,Call center,577.0,False,0,Web,hash_712274
CL01030,2025-05-31,Bogotá D.C.,Bogotá,26,F,3,Técnico/Tecnólogo,Independiente,1450000.0,Campaña digital,550.0,True,2,Web,hash_595446
CL01031,2024-01-14,Santander,Bucaramanga,33,F,3,Técnico/Tecnólogo,Comerciante,2640000.0,Call center,516.0,False,4,Android,hash_300229
CL01032,2024-06-14,Antioquia,Medellín,19,M,3,Bachiller,Conductor/Repartidor,4140000.0,Campaña digital,557.0,False,4,Android,hash_975534
CL01033,2024-01-31,Santander,Bucaramanga,40,F,1,Bachiller,Conductor/Repartidor,1180000.0,Call center,383.0,False,0,Android,hash_312690
CL01034,2023-10-18,Antioquia,Medellín,42,M,3,Sin información,Comerciante,4230000.0,Campaña digital,746.0,False,1,Android,hash_251863
CL01035,2024-10-16,Atlántico,Barranquilla,31,M,2,Bachiller,Pensionado,1670000.0,Aliado comercial,543.0,False,1,Android,hash_299460
CL01036,2023-10-18,Cundinamarca,Soacha,52,M,4,Universitario,Desempleado,700000.0,App orgánico,562.0,False,0,Android,hash_880143
CL01037,2024-03-29,Valle del Cauca,Cali,24,F,2,Posgrado,Comerciante,1560000.0,App orgánico,601.0,True,2,Android,hash_977112
CL01038,2023-05-13,Atlántico,Barranquilla,21,F,1,Universitario,Estudiante,670000.0,App orgánico,395.0,False,3,iOS,hash_290563
CL01039,2023-04-05,Antioquia,Medellín,38,M,2,Sin información,Desempleado,610000.0,App orgánico,555.0,False,2,Web,hash_665672
CL01040,2025-03-06,Atlántico,Barranquilla,46,M,4,Técnico/Tecnólogo,Empleado,2870000.0,Referido,717.0,False,1,iOS,hash_814355
CL01041,2024-03-22,Atlántico,Barranquilla,53,F,1,Universitario,Empleado,2280000.0,Referido,616.0,False,1,Android,hash_663723
CL01042,2023-02-27,Antioquia,Medellín,31,F,5,Universitario,Conductor/Repartidor,4090000.0,Campaña digital,615.0,False,1,Android,hash_257085
CL01043,2024-03-27,Bogotá D.C.,Bogotá,47,F,5,Bachiller,Conductor/Repartidor,2550000.0,Campaña digital,526.0,False,1,Android,hash_255562
CL01044,2024-02-27,Antioquia,Medellín,36,M,2,Bachiller,Empleado,2570000.0,Aliado comercial,537.0,False,1,iOS,hash_605365
CL01045,2023-03-16,Antioquia,Medellín,34,F,4,Universitario,Independiente,2570000.0,App orgánico,627.0,True,0,Android,hash_993708
