credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,riesgo_mora_30,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,total_eventos_pre,duracion_promedio_pre
CR000881,CL00801,2025-03-10,Crédito consumo digital,250000,9,0.0388,33000,App,767,0.0413,Automática,Finalizado,0,45,M,1,Universitario,Pensionado,800000.0,489.0,True,0,iOS,24.0,201.16666666666666
CR000882,CL00801,2025-10-11,Crédito consumo digital,900000,3,0.0383,323000,App,732,0.4037,Manual,Finalizado,0,45,M,1,Universitario,Pensionado,800000.0,489.0,True,0,iOS,24.0,201.16666666666666
CR000883,CL00801,2023-09-10,Crédito libre inversión,1650000,6,0.0295,304000,Aliado,744,0.38,Manual,Mora moderada,1,45,M,1,Universitario,Pensionado,800000.0,489.0,True,0,iOS,24.0,201.16666666666666
CR000884,CL00802,2025-07-13,Microcrédito,2100000,9,0.0274,266000,Call center,821,0.1209,Automática,Mora severa,1,31,M,2,Bachiller,Empleado,2200000.0,578.0,False,0,Android,9.0,178.66666666666666
CR000885,CL00802,2023-12-15,Microcrédito,1450000,3,0.0441,527000,Web,748,0.2395,Automática,Finalizado,0,31,M,2,Bachiller,Empleado,2200000.0,578.0,False,0,Android,9.0,178.66666666666666
CR000886,CL00803,2025-06-20,Crédito libre inversión,850000,3,0.0316,301000,Web,684,0.2467,Automática,Finalizado,0,17,F,3,Bachiller,Pensionado,1220000.0,452.0,False,2,Android,1.0,294.0
CR000887,CL00804,2026-03-24,Crédito consumo digital,2400000,3,0.0267,843000,Call center,631,0.2097,Automática,Activo,0,31,M,4,Universitario,Microempresario,4020000.0,588.0,False,0,iOS,8.0,99.125
CR000888,CL00806,2025-03-21,Crédito consumo digital,1250000,9,0.0226,155000,Aliado,900,0.0518,Automática,Finalizado,0,33,F,5,Técnico/Tecnólogo,Independiente,2990000.0,687.0,False,0,Android,9.0,110.77777777777777
CR000889,CL00806,2025-10-20,Avance de nómina,1400000,24,0.0258,79000,Call center,900,0.0264,Automática,Activo,0,33,F,5,Técnico/Tecnólogo,Independiente,2990000.0,687.0,False,0,Android,9.0,110.77777777777777
CR000890,CL00807,2024-12-30,Avance de nómina,2250000,18,0.0237,155000,Web,900,0.0341,Automática,Activo,0,38,M,4,Bachiller,Empleado,4540000.0,588.0,False,0,Android,15.0,157.86666666666667
CR000891,CL00807,2026-03-24,Crédito libre inversión,8650000,6,0.0231,1561000,Web,856,0.3438,Automática,Activo,0,38,M,4,Bachiller,Empleado,4540000.0,588.0,False,0,Android,15.0,157.86666666666667
CR000892,CL00808,2023-10-28,Microcrédito,3000000,6,0.0334,560000,App,822,0.1497,Automática,Finalizado,0,31,F,3,Técnico/Tecnólogo,Empleado,3740000.0,567.0,False,0,Android,,
CR000893,CL00808,2023-08-24,Crédito consumo digital,3750000,3,0.0256,1315000,App,858,0.3516,Manual,Mora severa,1,31,F,3,Técnico/Tecnólogo,Empleado,3740000.0,567.0,False,0,Android,,
CR000894,CL00809,2023-12-22,Avance de nómina,2200000,6,0.0206,394000,Aliado,900,0.0966,Automática,Finalizado,0,49,M,3,Bachiller,Empleado,4080000.0,605.0,False,3,Android,6.0,275.3333333333333
CR000895,CL00809,2023-12-26,Crédito consumo digital,1650000,6,0.0223,297000,Web,854,0.0728,Automática,Finalizado,0,49,M,3,Bachiller,Empleado,4080000.0,605.0,False,3,Android,6.0,275.3333333333333
CR000896,CL00811,2025-07-09,Crédito libre inversión,10600000,12,0.0214,1011000,Web,862,0.2824,Automática,Mora moderada,1,34,F,4,Bachiller,Independiente,3580000.0,616.0,True,2,Android,2.0,173.0
CR000897,CL00812,2025-08-03,Crédito libre inversión,600000,24,0.0337,37000,App,795,0.0285,Automática,Mora moderada,1,82,M,2,Universitario,Independiente,1300000.0,555.0,False,1,Android,5.0,210.4
CR000898,CL00813,2025-10-13,Crédito consumo digital,2250000,6,0.0223,405000,App,900,0.1015,Automática,Mora moderada,1,50,M,3,Universitario,Independiente,3990000.0,698.0,False,1,iOS,,
CR000899,CL00814,2025-05-31,Crédito consumo digital,1550000,9,0.0292,198000,App,820,0.1048,Automática,Mora moderada,1,38,M,3,Técnico/Tecnólogo,Comerciante,1890000.0,476.0,True,4,Android,1.0,53.0
CR000900,CL00815,2024-11-06,Crédito consumo digital,2150000,6,0.0236,389000,App,897,0.1063,Automática,Finalizado,0,46,F,3,Posgrado,Independiente,3660000.0,685.0,True,0,Android,1.0,101.0
CR000901,CL00816,2026-02-12,Crédito consumo digital,700000,6,0.0279,128000,App,877,0.0601,Automática,Activo,0,21,M,3,Bachiller,Conductor/Repartidor,2130000.0,616.0,False,3,iOS,8.0,113.0
CR000902,CL00817,2025-09-11,Crédito consumo digital,1100000,18,0.0258,77000,App,852,0.0399,Automática,Activo,0,17,F,3,Técnico/Tecnólogo,Empleado,1930000.0,559.0,False,1,iOS,9.0,124.88888888888889
CR000903,CL00818,2023-10-03,Crédito libre inversión,2050000,12,0.0226,197000,App,803,0.0929,Automática,Mora moderada,1,45,F,3,Posgrado,Independiente,2120000.0,522.0,False,3,Android,2.0,70.5
CR000904,CL00819,2025-10-25,Microcrédito,2200000,9,0.0334,287000,Aliado,807,0.1134,Automática,Activo,0,37,M,3,Bachiller,Empleado,2530000.0,609.0,True,0,iOS,10.0,161.2
CR000905,CL00822,2025-07-27,Crédito libre inversión,2200000,6,0.0264,401000,App,900,0.156,Automática,Finalizado,0,50,M,3,Bachiller,Independiente,2570000.0,625.0,True,0,Android,26.0,134.69230769230768
CR000906,CL00822,2025-01-29,Crédito consumo digital,1400000,3,0.0234,489000,App,839,0.1903,Automática,Finalizado,0,50,M,3,Bachiller,Independiente,2570000.0,625.0,True,0,Android,26.0,134.69230769230768
CR000907,CL00823,2026-03-03,Crédito libre inversión,3050000,6,0.031,565000,App,768,0.3717,Manual,Activo,0,59,M,3,Universitario,Pensionado,1520000.0,562.0,True,1,Android,3.0,93.0
CR000908,CL00824,2026-02-28,Crédito consumo digital,300000,6,0.025,54000,Web,682,0.09,Automática,Activo,0,32,M,1,Posgrado,Desempleado,600000.0,469.0,False,0,iOS,6.0,122.66666666666667
CR000909,CL00825,2025-09-01,Crédito libre inversión,1600000,6,0.0183,284000,Web,816,0.115,Automática,Mora moderada,0,32,F,3,Posgrado,Empleado,2470000.0,514.0,False,0,Android,5.0,240.6
CR000910,CL00826,2026-03-10,Crédito libre inversión,4800000,9,0.0188,585000,Web,839,0.3112,Automática,Activo,0,51,M,4,Posgrado,Pensionado,1880000.0,594.0,True,1,Android,7.0,104.57142857142857
CR000911,CL00827,2026-02-08,Crédito consumo digital,4100000,12,0.0332,420000,App,900,0.1029,Automática,Activo,0,52,F,2,Bachiller,Empleado,4080000.0,777.0,False,2,Android,13.0,154.92307692307693
CR000912,CL00828,2024-11-13,Crédito consumo digital,1500000,6,0.12,284000,App,896,0.1048,Automática,Mora severa,1,31,F,4,Universitario,Independiente,2710000.0,494.0,False,2,Web,3.0,205.66666666666666
CR000913,CL00829,2025-09-19,Avance de nómina,250000,9,0.0256,31000,App,780,0.0193,Automática,Activo,0,32,F,2,Bachiller,Pensionado,1610000.0,451.0,False,2,Android,37.0,113.67567567567568
CR000914,CL00829,2024-06-06,Crédito libre inversión,3000000,6,0.018,532000,Web,619,0.3304,Manual,Mora moderada,1,32,F,2,Bachiller,Pensionado,1610000.0,451.0,False,2,Android,37.0,113.67567567567568
CR000915,CL00829,2025-02-17,Crédito consumo digital,1200000,3,0.0328,427000,App,740,0.2652,Automática,Finalizado,0,32,F,2,Bachiller,Pensionado,1610000.0,451.0,False,2,Android,37.0,113.67567567567568
CR000916,CL00830,2026-02-01,Crédito consumo digital,750000,9,0.03,96000,Web,780,0.05,Automática,Activo,0,33,M,2,Posgrado,Empleado,1920000.0,376.0,True,0,iOS,7.0,171.0
CR000917,CL00831,2025-07-02,Crédito libre inversión,6000000,9,0.0273,761000,Aliado,898,0.187,Automática,Finalizado,0,23,F,1,Bachiller,Empleado,4070000.0,586.0,False,0,iOS,10.0,178.4
CR000918,CL00832,2024-10-19,Crédito consumo digital,3500000,6,0.0211,627000,Web,810,0.2076,Automática,Finalizado,0,27,F,3,Técnico/Tecnólogo,Microempresario,3020000.0,605.0,False,3,Android,2.0,56.0
CR000919,CL00834,2026-03-04,Crédito consumo digital,1250000,24,0.0259,71000,App,781,0.0284,Automática,Activo,0,28,M,2,Técnico/Tecnólogo,Independiente,2500000.0,559.0,False,0,Android,15.0,160.13333333333333
CR000920,CL00834,2026-02-08,Crédito consumo digital,1650000,12,0.028,164000,Aliado,835,1.8,Automática,Activo,0,28,M,2,Técnico/Tecnólogo,Independiente,2500000.0,559.0,False,0,Android,15.0,160.13333333333333
CR000921,CL00835,2025-07-20,Crédito libre inversión,2150000,18,0.0263,151000,Aliado,890,0.0637,Automática,Mora moderada,1,36,M,3,Sin información,Independiente,2370000.0,576.0,False,2,Android,14.0,139.57142857142858
CR000922,CL00835,2025-07-08,Microcrédito,1900000,9,0.0282,242000,Aliado,885,0.1021,Automática,Finalizado,0,36,M,3,Sin información,Independiente,2370000.0,576.0,False,2,Android,14.0,139.57142857142858
CR000923,CL00837,2025-03-07,Microcrédito,2400000,6,0.0427,462000,Web,889,0.211,Automática,Mora moderada,1,52,F,2,Bachiller,Independiente,2190000.0,589.0,False,2,iOS,,
CR000924,CL00838,2024-07-15,Crédito consumo digital,1400000,6,0.0205,250000,Call center,780,0.098,Automática,Mora moderada,1,26,F,2,Bachiller,Conductor/Repartidor,2550000.0,517.0,False,2,Android,2.0,235.0
CR000925,CL00839,2025-01-28,Crédito libre inversión,3450000,6,0.0231,622000,Web,765,0.2603,Automática,Finalizado,0,46,M,4,Sin información,Empleado,2390000.0,610.0,True,0,Android,2.0,287.0
CR000926,CL00840,2025-10-08,Avance de nómina,700000,18,0.0257,49000,App,900,0.0196,Automática,Activo,0,34,M,2,Bachiller,Empleado,2500000.0,517.0,True,0,Android,3.0,404.6666666666667
CR000927,CL00841,2025-10-06,Crédito consumo digital,2550000,6,0.0385,484000,App,900,0.072,Automática,Finalizado,0,36,F,6,Bachiller,Empleado,6720000.0,841.0,True,0,Android,,
CR000928,CL00842,2025-05-13,Crédito consumo digital,800000,12,0.0223,77000,App,881,0.03,Automática,Activo,0,43,M,4,Técnico/Tecnólogo,Independiente,2570000.0,565.0,False,1,Android,18.0,228.11111111111111
CR000929,CL00842,2025-08-09,Crédito consumo digital,1400000,9,0.0311,181000,Call center,833,0.0704,Automática,Activo,0,43,M,4,Técnico/Tecnólogo,Independiente,2570000.0,565.0,False,1,Android,18.0,228.11111111111111
CR000930,CL00843,2025-10-20,Crédito consumo digital,1150000,3,0.0365,412000,Aliado,715,0.1981,Automática,Finalizado,0,25,F,2,Sin información,Empleado,2080000.0,528.0,True,0,iOS,6.0,254.66666666666666
CR000931,CL00844,2026-03-02,Microcrédito,2350000,6,0.0293,433000,App,844,0.1933,Automática,Activo,0,40,M,1,Sin información,Conductor/Repartidor,2240000.0,574.0,True,2,Android,4.0,164.75
CR000932,CL00846,2026-02-03,Crédito consumo digital,800000,3,0.0366,286000,App,854,0.1799,Automática,Activo,0,41,F,2,Bachiller,Empleado,1590000.0,588.0,False,1,Android,4.0,224.25
CR000933,CL00847,2025-08-11,Crédito libre inversión,3050000,24,0.032,184000,App,791,0.0716,Automática,Mora severa,1,39,F,2,Técnico/Tecnólogo,Comerciante,2570000.0,553.0,False,4,Android,5.0,217.6
CR000934,CL00848,2025-06-18,Microcrédito,2150000,12,0.029,215000,Call center,874,0.0837,Automática,Mora moderada,1,61,F,4,Universitario,Empleado,2570000.0,681.0,False,0,Android,14.0,160.85714285714286
CR000935,CL00848,2025-06-30,Avance de nómina,450000,3,0.0296,159000,App,851,0.0619,Automática,Finalizado,0,61,F,4,Universitario,Empleado,2570000.0,681.0,False,0,Android,14.0,160.85714285714286
CR000936,CL00849,2026-01-29,Crédito libre inversión,1200000,3,0.0333,427000,Aliado,835,0.1959,Automática,Finalizado,0,30,M,3,Técnico/Tecnólogo,Independiente,2180000.0,537.0,False,0,Android,10.0,116.5
CR000937,CL00850,2025-05-12,Crédito consumo digital,3450000,6,0.0207,617000,Aliado,804,0.2036,Automática,Finalizado,0,31,F,3,Universitario,Empleado,3030000.0,590.0,False,0,Android,,
CR000938,CL00851,2025-06-02,Microcrédito,1550000,6,0.0338,290000,App,826,0.1062,Automática,Mora moderada,1,30,F,2,Sin información,Empleado,2730000.0,513.0,True,0,Android,9.0,228.11111111111111
CR000939,CL00852,2025-12-15,Crédito libre inversión,14550000,3,0.0182,5028000,App,900,0.6573,Excepción,Finalizado,0,30,F,5,Bachiller,Empleado,7650000.0,821.0,True,0,Android,3.0,201.66666666666666
CR000940,CL00853,2025-07-12,Crédito consumo digital,750000,6,0.0207,134000,App,824,0.0709,Automática,Finalizado,0,30,M,2,Bachiller,Independiente,1890000.0,567.0,True,1,iOS,,
CR000941,CL00854,2025-10-26,Crédito consumo digital,400000,12,0.0208,38000,Call center,834,0.0215,Automática,Activo,0,48,F,3,Sin información,Pensionado,1770000.0,561.0,True,2,Android,8.0,150.5
CR000942,CL00855,2025-12-01,Desconocido,1050000,9,0.0274,133000,Web,900,0.0518,Automática,Activo,0,50,M,6,Bachiller,Empleado,2570000.0,715.0,False,0,Web,7.0,178.71428571428572
CR000943,CL00857,2025-12-18,Microcrédito,1500000,6,0.03,277000,App,716,0.172,Automática,Mora moderada,1,28,M,3,Sin información,Independiente,1610000.0,496.0,False,0,Android,,
CR000944,CL00859,2025-02-06,Avance de nómina,3750000,6,0.0303,693000,Aliado,900,0.1006,Automática,Finalizado,0,30,F,4,Bachiller,Empleado,6890000.0,778.0,True,1,Android,2.0,179.5
CR000945,CL00861,2024-02-16,Crédito consumo digital,1250000,24,0.0217,67000,Web,578,0.0295,Manual,Mora moderada,1,38,M,3,Bachiller,Pensionado,2270000.0,588.0,False,0,Web,1.0,209.0
CR000946,CL00862,2025-12-02,Microcrédito,1700000,6,0.0385,323000,Web,900,0.0907,Automática,Activo,0,21,M,2,Bachiller,Comerciante,3560000.0,705.0,False,1,Android,6.0,191.66666666666666
CR000947,CL00863,2024-06-27,Crédito consumo digital,1750000,12,0.0308,177000,App,861,0.0734,Automática,Finalizado,0,51,F,3,Bachiller,Empleado,2410000.0,674.0,False,1,iOS,4.0,265.25
CR000948,CL00864,2026-03-21,Crédito consumo digital,1650000,6,0.0222,297000,Web,831,0.0762,Automática,Activo,0,54,F,1,Bachiller,Empleado,3900000.0,583.0,False,2,Android,12.0,182.25
CR000949,CL00865,2026-03-31,Crédito consumo digital,500000,9,0.0384,67000,App,660,0.0482,Automática,Activo,0,30,M,3,Técnico/Tecnólogo,Desempleado,1390000.0,495.0,True,1,Android,5.0,184.8
CR000950,CL00866,2025-05-01,Crédito consumo digital,1400000,9,0.024,175000,App,873,0.0681,Automática,Finalizado,0,32,M,3,Bachiller,Empleado,2570000.0,594.0,False,0,Android,7.0,189.71428571428572
CR000951,CL00868,2026-03-03,Microcrédito,1500000,9,0.0427,204000,Aliado,861,0.0662,Automática,Activo,0,39,F,4,Bachiller,Empleado,3080000.0,587.0,True,0,Android,4.0,103.75
CR000952,CL00869,2025-08-10,Crédito consumo digital,2400000,18,0.0388,188000,App,805,0.1279,Automática,Mora moderada,1,43,F,2,Bachiller,Independiente,1470000.0,473.0,True,1,Android,1.0,218.0
CR000953,CL00870,2025-01-12,Microcrédito,2600000,9,0.0418,353000,App,847,0.1374,Automática,Mora moderada,1,56,M,3,Técnico/Tecnólogo,Conductor/Repartidor,2570000.0,547.0,True,2,Android,14.0,193.64285714285714
CR000954,CL00870,2024-04-24,Microcrédito,1700000,6,0.045,330000,App,788,0.1284,Automática,Finalizado,0,56,M,3,Técnico/Tecnólogo,Conductor/Repartidor,2570000.0,547.0,True,2,Android,14.0,193.64285714285714
CR000955,CL00871,2023-09-19,Crédito libre inversión,3600000,18,0.0325,267000,App,822,0.1658,Automática,Finalizado,0,34,M,3,Bachiller,Empleado,1610000.0,611.0,False,1,Android,2.0,119.5
CR000956,CL00873,2025-12-14,Crédito consumo digital,2600000,6,0.0313,482000,App,845,0.1535,Automática,Mora severa,1,22,M,3,Bachiller,Empleado,3140000.0,551.0,True,0,iOS,4.0,138.75
CR000957,CL00874,2025-05-22,Crédito consumo digital,3700000,6,0.0268,676000,Web,900,0.1653,Automática,Finalizado,0,29,F,5,Sin información,Microempresario,4090000.0,716.0,False,1,Android,1.0,443.0
CR000958,CL00876,2025-09-04,Avance de nómina,1000000,12,0.0282,99000,App,887,0.0304,Automática,Activo,0,54,M,3,Universitario,Conductor/Repartidor,3260000.0,605.0,False,3,Web,11.0,165.63636363636363
CR000959,CL00876,2025-10-28,Microcrédito,3950000,18,0.0349,299000,App,876,0.0917,Automática,Activo,0,54,M,3,Universitario,Conductor/Repartidor,3260000.0,605.0,False,3,Web,11.0,165.63636363636363
CR000960,CL00877,2025-11-13,Crédito consumo digital,950000,6,0.0234,172000,App,748,0.1623,Automática,Mora moderada,1,31,F,1,Bachiller,Pensionado,1060000.0,498.0,False,4,Android,,
CR000961,CL00877,2025-07-10,Crédito consumo digital,650000,12,0.0331,67000,App,811,0.0632,Automática,Activo,0,31,F,1,Bachiller,Pensionado,1060000.0,498.0,False,4,Android,,
CR000962,CL00878,2025-05-07,Crédito consumo digital,400000,6,0.0285,73000,App,819,0.0408,Automática,Finalizado,0,38,F,3,Bachiller,Estudiante,1790000.0,594.0,True,3,Web,4.0,207.25
CR000963,CL00879,2025-03-20,Microcrédito,2350000,6,0.035,441000,App,893,0.1267,Automática,Finalizado,0,36,M,4,Posgrado,Empleado,3480000.0,704.0,True,1,Android,8.0,109.25
CR000964,CL00879,2025-04-19,Crédito consumo digital,1800000,18,0.0385,140000,App,900,0.0402,Automática,Activo,0,36,M,4,Posgrado,Empleado,3480000.0,704.0,True,1,Android,8.0,109.25
CR000965,CL00881,2025-10-16,Microcrédito,950000,9,0.0431,130000,App,810,0.0605,Automática,Activo,0,61,F,4,Posgrado,Independiente,2150000.0,676.0,False,1,Android,,
CR000966,CL00882,2024-12-23,Crédito consumo digital,2500000,6,0.0329,466000,App,900,0.1043,Automática,Finalizado,0,31,M,2,Universitario,Empleado,4470000.0,633.0,False,1,Android,4.0,210.75
CR000967,CL00883,2025-03-30,Crédito consumo digital,400000,24,0.0267,23000,App,722,0.0365,Automática,Mora severa,1,31,F,3,Bachiller,Desempleado,630000.0,408.0,False,2,Android,4.0,114.0
CR000968,CL00884,2025-08-20,Microcrédito,10450000,12,0.0259,1025000,Aliado,867,0.1795,Automática,Activo,0,46,M,2,Posgrado,Empleado,5710000.0,685.0,False,1,Android,7.0,226.0
CR000969,CL00886,2025-12-17,Crédito consumo digital,1100000,6,0.0297,203000,App,794,0.1586,Automática,Activo,0,54,F,4,Técnico/Tecnólogo,Estudiante,1280000.0,642.0,True,0,Web,3.0,236.0
CR000970,CL00887,2026-01-27,Crédito consumo digital,950000,12,0.0375,100000,App,817,0.0439,Automática,Activo,0,42,F,2,Bachiller,Empleado,2280000.0,520.0,True,1,Web,4.0,227.25
CR000971,CL00889,2025-01-02,Crédito consumo digital,3150000,12,0.0231,304000,App,785,0.1126,Automática,Mora severa,1,42,M,3,Bachiller,Conductor/Repartidor,2700000.0,620.0,False,0,Android,7.0,249.14285714285714
CR000972,CL00890,2025-02-10,Crédito consumo digital,1450000,12,0.0302,146000,Web,548,0.0664,Manual,Finalizado,0,47,F,3,Universitario,Microempresario,2200000.0,588.0,False,3,Android,15.0,141.66666666666666
CR000973,CL00890,2025-12-16,Crédito consumo digital,1250000,9,0.0246,157000,App,528,0.0714,Excepción,Activo,0,47,F,3,Universitario,Microempresario,2200000.0,588.0,False,3,Android,15.0,141.66666666666666
CR000974,CL00891,2024-08-22,Avance de nómina,1000000,6,0.0233,181000,Call center,831,0.0675,Automática,Mora moderada,1,44,M,2,Bachiller,Comerciante,2680000.0,637.0,False,2,Android,9.0,184.66666666666666
CR000975,CL00891,2024-12-24,Crédito consumo digital,800000,12,0.0322,81000,App,830,0.0302,Automática,Finalizado,0,44,M,2,Bachiller,Comerciante,2680000.0,637.0,False,2,Android,9.0,184.66666666666666
CR000976,CL00892,2026-03-31,Crédito consumo digital,1100000,6,0.0275,201000,App,856,0.0782,Automática,Activo,0,41,M,3,Sin información,Empleado,2570000.0,601.0,False,1,Android,17.0,205.2941176470588
CR000977,CL00892,2025-08-31,Crédito libre inversión,5150000,6,0.0202,920000,App,767,0.358,Manual,Mora moderada,1,41,M,3,Sin información,Empleado,2570000.0,601.0,False,1,Android,17.0,205.2941176470588
CR000978,CL00893,2025-10-05,Crédito consumo digital,2600000,6,0.035,488000,Aliado,622,0.2346,Automática,Finalizado,0,47,F,1,Sin información,Empleado,2080000.0,588.0,True,3,iOS,16.0,111.5625
CR000979,CL00893,2026-03-07,Crédito libre inversión,1250000,12,0.0244,121000,App,599,0.0582,Manual,Activo,0,47,F,1,Sin información,Empleado,2080000.0,588.0,True,3,iOS,16.0,111.5625
CR000980,CL00895,2025-07-28,Crédito libre inversión,3850000,9,0.0242,481000,App,900,0.0962,Automática,Finalizado,0,50,M,1,Técnico/Tecnólogo,Empleado,5000000.0,673.0,True,0,iOS,,
CR000981,CL00896,2025-06-29,Crédito consumo digital,900000,12,0.0354,93000,Web,860,0.0363,Automática,Mora moderada,0,42,M,1,Universitario,Empleado,2560000.0,591.0,False,4,Android,,
CR000982,CL00897,2025-09-13,Microcrédito,1800000,12,0.0392,191000,App,744,0.1308,Automática,Mora severa,1,34,F,1,Bachiller,Conductor/Repartidor,1460000.0,495.0,True,1,Android,8.0,117.625
CR000983,CL00898,2025-09-04,Crédito consumo digital,1800000,12,0.027,178000,App,831,0.1369,Automática,Activo,0,37,M,1,Bachiller,Conductor/Repartidor,1300000.0,446.0,False,1,iOS,,
CR000984,CL00900,2025-04-26,Microcrédito,5800000,6,0.0307,1073000,Call center,529,0.3989,Excepción,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666
CR000985,CL00900,2024-06-23,Microcrédito,2800000,12,0.0251,273000,App,617,0.1015,Manual,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666
CR000986,CL00900,2025-04-09,Crédito consumo digital,700000,9,0.0226,87000,App,634,0.0323,Automática,Finalizado,0,28,F,2,Universitario,Empleado,2690000.0,588.0,False,1,Android,24.0,171.16666666666666
